"CODIGO";"COD_EMPRESA";"CATEGORIA";"PRECO_EMBALAGEM_0";"PERC_DESCTO_ADICIONAL_EMBALAGEM_0";"PRECO_EMBALAGEM_1";"PRECO_EMBALAGEM_2"
"469885";"6";"LOJA";"367,395";"14,2898";"";""
"469885";"7";"LOJA";"398,895";"21,0582";"";""
"469885";"8";"LOJA";"367,395";"14,2898";"";""
"469885";"9";"LOJA";"367,395";"14,2898";"";""
"469885";"92";"CD";"367,395";"14,2898";"";""
"469885";"93";"CD";"366,45";"14,0688";"";""
"469886";"1";"LOJA";"367,395";"22,8637";"";""
"469886";"2";"LOJA";"367,395";"22,8637";"";""
"469886";"3";"LOJA";"367,395";"22,8637";"";""
"469886";"4";"LOJA";"367,395";"22,8637";"";""
"469886";"5";"LOJA";"367,395";"22,8637";"";""
"469886";"6";"LOJA";"367,395";"22,8637";"";""
"469886";"7";"LOJA";"367,395";"22,8637";"";""
"469886";"8";"LOJA";"367,395";"22,8637";"";""
"469886";"9";"LOJA";"367,395";"22,8637";"";""
"469886";"92";"CD";"367,395";"22,8637";"";""
"469886";"93";"CD";"366,45";"22,6648";"";""
"469887";"1";"LOJA";"240,45";"0,0000";"";""
"469887";"2";"LOJA";"240,45";"0,0000";"";""
"469887";"3";"LOJA";"241,395";"0,0000";"";""
"469887";"4";"LOJA";"240,45";"0,0000";"";""
"469887";"5";"LOJA";"240,45";"0,0000";"";""
"469887";"6";"LOJA";"240,45";"0,0000";"";""
"469887";"7";"LOJA";"240,45";"0,0000";"";""
"469887";"8";"LOJA";"240,45";"0,0000";"";""
"469887";"9";"LOJA";"241,395";"0,0000";"";""
"469887";"92";"CD";"240,45";"0,0000";"";""
"469887";"93";"CD";"240,45";"0,0000";"";""
"469888";"1";"LOJA";"250,845";"0,0000";"";""
"469888";"2";"LOJA";"240,45";"0,0000";"";""
"469888";"3";"LOJA";"240,45";"0,0000";"";""
"469888";"4";"LOJA";"240,45";"0,0000";"";""
"469888";"5";"LOJA";"240,45";"0,0000";"";""
"469888";"6";"LOJA";"240,45";"0,0000";"";""
"469888";"7";"LOJA";"240,45";"0,0000";"";""
"469888";"8";"LOJA";"240,45";"0,0000";"";""
"469888";"9";"LOJA";"240,45";"0,0000";"";""
"469888";"92";"CD";"240,45";"0,0000";"";""
"469888";"93";"CD";"240,45";"0,0000";"";""
"469971";"1";"LOJA";"41,895";"0,0000";"";""
"469971";"2";"LOJA";"41,895";"0,0000";"";""
"469971";"3";"LOJA";"41,895";"25,0627";"";""
"469971";"4";"LOJA";"41,895";"0,0000";"";""
"469971";"5";"LOJA";"41,895";"25,0627";"";""
"469971";"6";"LOJA";"41,895";"25,0627";"";""
"469971";"7";"LOJA";"41,895";"25,0627";"";""
"469971";"8";"LOJA";"41,895";"25,0627";"";""
"469971";"9";"LOJA";"41,895";"25,0627";"";""
"469971";"92";"CD";"41,895";"0,0000";"";""
"469971";"93";"CD";"41,895";"0,0000";"";""
"470017";"1";"LOJA";"196,245";"16,0514";"";""
"470017";"2";"LOJA";"204,645";"0,0000";"";""
"470017";"3";"LOJA";"217,245";"0,0000";"";""
"470017";"4";"LOJA";"204,645";"0,0000";"";""
"470017";"5";"LOJA";"224,595";"21,9729";"";""
"470017";"6";"LOJA";"190,995";"0,0000";"";""
"470017";"7";"LOJA";"251,895";"0,0000";"";""
"470017";"8";"LOJA";"204,645";"22,5757";"";""
"470017";"9";"LOJA";"217,245";"0,0000";"";""
"470017";"93";"CD";"177,45";"0,0000";"";""
"470026";"1";"LOJA";"261,45";"0,0000";"";""
"470026";"2";"LOJA";"261,45";"0,0000";"";""
"470026";"3";"LOJA";"261,45";"0,0000";"";""
"470026";"4";"LOJA";"261,45";"0,0000";"";""
"470026";"5";"LOJA";"261,45";"0,0000";"";""
"470026";"6";"LOJA";"261,45";"0,0000";"";""
"470026";"7";"LOJA";"261,45";"0,0000";"";""
"470026";"8";"LOJA";"261,45";"0,0000";"";""
"470026";"9";"LOJA";"261,45";"0,0000";"";""
"470026";"92";"CD";"261,45";"0,0000";"";""
"470026";"93";"CD";"261,45";"0,0000";"";""
"470029";"1";"LOJA";"41,895";"0,0000";"";""
"470029";"2";"LOJA";"41,895";"0,0000";"";""
"470029";"3";"LOJA";"41,895";"0,0000";"";""
"470029";"4";"LOJA";"41,895";"24,8371";"";""
"470029";"5";"LOJA";"41,895";"0,0000";"";""
"470029";"6";"LOJA";"41,895";"0,0000";"";""
"470029";"7";"LOJA";"41,895";"0,0000";"";""
"470029";"8";"LOJA";"41,895";"0,0000";"";""
"470029";"9";"LOJA";"41,895";"0,0000";"";""
"470029";"92";"CD";"41,895";"0,0000";"";""
"470029";"93";"CD";"36,645";"0,0000";"";""
"470049";"1";"LOJA";"1784,895";"23,5308";"";""
"470049";"2";"LOJA";"1532,895";"10,9597";"";""
"470049";"3";"LOJA";"2099,895";"35,0018";"";""
"470049";"4";"LOJA";"1532,895";"10,9597";"";""
"470049";"5";"LOJA";"1837,395";"0,0000";"";""
"470049";"6";"LOJA";"1994,895";"0,0000";"";""
"470049";"7";"LOJA";"2099,895";"0,0000";"";""
"470049";"8";"LOJA";"1784,895";"26,4721";"";""
"470049";"9";"LOJA";"2099,895";"35,0018";"";""
"470049";"92";"CD";"1375,395";"0,7634";"";""
"470050";"1";"LOJA";"692,895";"0,0000";"";""
"470050";"2";"LOJA";"692,895";"0,0000";"";""
"470050";"3";"LOJA";"739,095";"0,0000";"";""
"470050";"4";"LOJA";"692,895";"0,0000";"";""
"470050";"5";"LOJA";"598,395";"0,0000";"";""
"470050";"6";"LOJA";"734,895";"0,0000";"";""
"470050";"7";"LOJA";"631,995";"0,0000";"";""
"470050";"8";"LOJA";"493,395";"0,0000";"";""
"470050";"9";"LOJA";"587,895";"0,0000";"";""
"470050";"92";"CD";"692,895";"0,0000";"";""
"470051";"1";"LOJA";"419,895";"0,0000";"";""
"470051";"2";"LOJA";"419,895";"0,0000";"";""
"470051";"3";"LOJA";"523,95";"0,0000";"";""
"470051";"4";"LOJA";"419,895";"0,0000";"";""
"470051";"5";"LOJA";"523,95";"0,0000";"";""
"470051";"6";"LOJA";"524,895";"0,0000";"";""
"470051";"7";"LOJA";"476,595";"0,0000";"";""
"470051";"8";"LOJA";"419,895";"0,0000";"";""
"470051";"9";"LOJA";"523,95";"0,0000";"";""
"470051";"92";"CD";"419,895";"0,0000";"";""
"470053";"1";"LOJA";"274,995";"0,0000";"";""
"470053";"2";"LOJA";"245,595";"0,0000";"";""
"470053";"3";"LOJA";"300,195";"0,0000";"";""
"470053";"4";"LOJA";"245,595";"0,0000";"";""
"470053";"5";"LOJA";"293,895";"0,0000";"";""
"470053";"6";"LOJA";"333,795";"0,0000";"";""
"470053";"7";"LOJA";"328,545";"0,0000";"";""
"470053";"8";"LOJA";"255,045";"0,0000";"";""
"470053";"9";"LOJA";"300,195";"0,0000";"";""
"470053";"92";"CD";"228,795";"0,0000";"";""
"470057";"1";"LOJA";"343,245";"0,0000";"";""
"470057";"2";"LOJA";"343,245";"0,0000";"";""
"470057";"3";"LOJA";"399,945";"0,0000";"";""
"470057";"4";"LOJA";"343,245";"0,0000";"";""
"470057";"5";"LOJA";"469,245";"0,0000";"";""
"470057";"6";"LOJA";"388,395";"0,0000";"";""
"470057";"7";"LOJA";"388,395";"0,0000";"";""
"470057";"8";"LOJA";"343,245";"0,0000";"";""
"470057";"9";"LOJA";"399,945";"0,0000";"";""
"470057";"92";"CD";"303,45";"0,0000";"";""
"470119";"1";"LOJA";"36,645";"0,0000";"";""
"470119";"2";"LOJA";"36,645";"25,7900";"";""
"470119";"3";"LOJA";"36,645";"25,7900";"";""
"470119";"4";"LOJA";"36,645";"25,7900";"";""
"470119";"5";"LOJA";"36,645";"25,7900";"";""
"470119";"6";"LOJA";"36,645";"0,0000";"";""
"470119";"7";"LOJA";"36,645";"25,7900";"";""
"470119";"8";"LOJA";"36,645";"25,7900";"";""
"470119";"9";"LOJA";"36,645";"0,0000";"";""
"470119";"92";"CD";"36,645";"0,0000";"";""
"470119";"93";"CD";"36,645";"0,0000";"";""
"470162";"1";"LOJA";"17,745";"0,0000";"";""
"470162";"2";"LOJA";"19,845";"0,0000";"";""
"470162";"3";"LOJA";"17,745";"0,0000";"";""
"470162";"4";"LOJA";"19,845";"31,7500";"";""
"470162";"5";"LOJA";"17,745";"0,0000";"";""
"470162";"6";"LOJA";"17,745";"0,0000";"";""
"470162";"7";"LOJA";"17,745";"0,0000";"";""
"470162";"8";"LOJA";"17,745";"0,0000";"";""
"470162";"9";"LOJA";"17,745";"0,0000";"";""
"470162";"92";"CD";"17,745";"0,0000";"";""
"470162";"93";"CD";"17,745";"0,0000";"";""
"470176";"1";"LOJA";"3170,895";"0,0000";"";""
"470176";"2";"LOJA";"3013,395";"0,0000";"";""
"470176";"3";"LOJA";"2866,395";"0,0000";"";""
"470176";"4";"LOJA";"3013,395";"0,0000";"";""
"470176";"5";"LOJA";"2771,895";"0,0000";"";""
"470176";"6";"LOJA";"3044,895";"0,0000";"";""
"470176";"7";"LOJA";"3044,895";"0,0000";"";""
"470176";"8";"LOJA";"2981,895";"0,0000";"";""
"470176";"9";"LOJA";"2866,395";"0,0000";"";""
"470176";"92";"CD";"3013,395";"0,0000";"";""
"470176";"93";"CD";"3223,395";"0,0000";"";""
"470177";"1";"LOJA";"3348,45";"0,0000";"";""
"470177";"2";"LOJA";"3349,395";"0,0000";"";""
"470177";"3";"LOJA";"3348,45";"0,0000";"";""
"470177";"4";"LOJA";"3349,395";"0,0000";"";""
"470177";"5";"LOJA";"3485,895";"0,0000";"";""
"470177";"6";"LOJA";"3348,45";"0,0000";"";""
"470177";"7";"LOJA";"3148,95";"0,0000";"";""
"470177";"8";"LOJA";"3348,45";"0,0000";"";""
"470177";"9";"LOJA";"3348,45";"0,0000";"";""
"470177";"92";"CD";"3349,395";"0,0000";"";""
"470177";"93";"CD";"3380,895";"0,0000";"";""
"470178";"1";"LOJA";"4063,395";"0,0000";"";""
"470178";"2";"LOJA";"3422,895";"0,0000";"";""
"470178";"3";"LOJA";"4230,45";"0,0000";"";""
"470178";"4";"LOJA";"3422,895";"0,0000";"";""
"470178";"5";"LOJA";"4230,45";"0,0000";"";""
"470178";"6";"LOJA";"3254,895";"0,0000";"";""
"470178";"7";"LOJA";"3065,895";"0,0000";"";""
"470178";"8";"LOJA";"3748,395";"0,0000";"";""
"470178";"9";"LOJA";"4230,45";"0,0000";"";""
"470178";"92";"CD";"3422,895";"0,0000";"";""
"470178";"93";"CD";"3065,895";"0,0000";"";""
"470179";"1";"LOJA";"3442,95";"0,0000";"";""
"470179";"2";"LOJA";"3442,95";"0,0000";"";""
"470179";"3";"LOJA";"3338,895";"0,0000";"";""
"470179";"4";"LOJA";"3442,95";"0,0000";"";""
"470179";"5";"LOJA";"3580,395";"0,0000";"";""
"470179";"6";"LOJA";"3442,95";"0,0000";"";""
"470179";"7";"LOJA";"3243,45";"0,0000";"";""
"470179";"8";"LOJA";"3442,95";"0,0000";"";""
"470179";"9";"LOJA";"3338,895";"0,0000";"";""
"470179";"92";"CD";"3442,95";"0,0000";"";""
"470179";"93";"CD";"3254,895";"0,0000";"";""
"470234";"1";"LOJA";"38,745";"0,0000";"2603,895";"4997,895"
"470234";"2";"LOJA";"38,745";"0,0000";"2603,895";"4997,895"
"470234";"3";"LOJA";"35,595";"0,0000";"2393,895";"4598,895"
"470234";"4";"LOJA";"38,745";"0,0000";"2603,895";"4997,895"
"470234";"5";"LOJA";"38,745";"0,0000";"2603,895";"5008,395"
"470234";"6";"LOJA";"38,745";"0,0000";"2603,895";"4997,895"
"470234";"7";"LOJA";"45,045";"0,0000";"3034,395";"5816,895"
"470234";"8";"LOJA";"38,745";"0,0000";"2603,895";"4997,895"
"470234";"9";"LOJA";"35,595";"0,0000";"2393,895";"4598,895"
"470234";"92";"CD";"38,745";"0,0000";"2603,895";"4997,895"
"470253";"1";"LOJA";"15,645";"0,0000";"";""
"470253";"2";"LOJA";"15,645";"0,0000";"";""
"470253";"3";"LOJA";"15,645";"0,0000";"";""
"470253";"4";"LOJA";"15,645";"0,0000";"";""
"470253";"5";"LOJA";"15,645";"0,0000";"";""
"470253";"6";"LOJA";"15,645";"0,0000";"";""
"470253";"7";"LOJA";"15,645";"0,0000";"";""
"470253";"8";"LOJA";"15,645";"0,0000";"";""
"470253";"9";"LOJA";"15,645";"0,0000";"";""
"470253";"92";"CD";"15,645";"0,0000";"";""
"470256";"1";"LOJA";"15,645";"0,0000";"";""
"470256";"2";"LOJA";"15,645";"0,0000";"";""
"470256";"3";"LOJA";"15,645";"0,0000";"";""
"470256";"4";"LOJA";"15,645";"0,0000";"";""
"470256";"5";"LOJA";"15,645";"0,0000";"";""
"470256";"6";"LOJA";"15,645";"0,0000";"";""
"470256";"7";"LOJA";"15,645";"0,0000";"";""
"470256";"8";"LOJA";"15,645";"0,0000";"";""
"470256";"9";"LOJA";"15,645";"0,0000";"";""
"470256";"92";"CD";"15,645";"0,0000";"";""
"470327";"1";"LOJA";"79,695";"0,0000";"455,595";""
"470327";"2";"LOJA";"76,545";"0,0000";"437,745";""
"470327";"3";"LOJA";"77,595";"0,0000";"444,045";""
"470327";"4";"LOJA";"76,545";"0,0000";"437,745";""
"470327";"5";"LOJA";"77,595";"0,0000";"444,045";""
"470327";"6";"LOJA";"73,395";"0,0000";"419,895";""
"470327";"7";"LOJA";"73,395";"0,0000";"419,895";""
"470327";"8";"LOJA";"73,395";"0,0000";"419,895";""
"470327";"9";"LOJA";"77,595";"0,0000";"444,045";""
"470327";"92";"CD";"94,395";"0,0000";"539,595";""
"470327";"93";"CD";"94,395";"0,0000";"539,595";""
"470328";"1";"LOJA";"83,895";"0,0000";"479,745";""
"470328";"2";"LOJA";"83,895";"0,0000";"479,745";""
"470328";"3";"LOJA";"83,895";"0,0000";"479,745";""
"470328";"4";"LOJA";"83,895";"0,0000";"479,745";""
"470328";"5";"LOJA";"83,895";"0,0000";"479,745";""
"470328";"6";"LOJA";"83,895";"0,0000";"479,745";""
"470328";"7";"LOJA";"83,895";"0,0000";"479,745";""
"470328";"8";"LOJA";"83,895";"0,0000";"479,745";""
"470328";"9";"LOJA";"83,895";"0,0000";"479,745";""
"470328";"92";"CD";"83,895";"0,0000";"479,745";""
"470328";"93";"CD";"83,895";"0,0000";"479,745";""
"470343";"1";"LOJA";"839,895";"0,0000";"";""
"470343";"2";"LOJA";"839,895";"0,0000";"";""
"470343";"3";"LOJA";"839,895";"0,0000";"";""
"470343";"4";"LOJA";"839,895";"0,0000";"";""
"470343";"5";"LOJA";"839,895";"0,0000";"";""
"470343";"6";"LOJA";"839,895";"0,0000";"";""
"470343";"7";"LOJA";"724,395";"0,0000";"";""
"470343";"8";"LOJA";"839,895";"0,0000";"";""
"470343";"9";"LOJA";"839,895";"0,0000";"";""
"470343";"92";"CD";"839,895";"0,0000";"";""
"470343";"93";"CD";"839,895";"0,0000";"";""
"470344";"1";"LOJA";"524,895";"20,0040";"";""
"470344";"2";"LOJA";"524,895";"20,0040";"";""
"470344";"3";"LOJA";"524,895";"0,0000";"";""
"470344";"4";"LOJA";"524,895";"20,0040";"";""
"470344";"5";"LOJA";"524,895";"20,0040";"";""
"470344";"6";"LOJA";"524,895";"0,0000";"";""
"470344";"7";"LOJA";"524,895";"20,0040";"";""
"470344";"8";"LOJA";"524,895";"20,0040";"";""
"470344";"9";"LOJA";"524,895";"0,0000";"";""
"470344";"92";"CD";"524,895";"0,0000";"";""
"470344";"93";"CD";"524,895";"0,0000";"";""
"470348";"1";"LOJA";"398,895";"0,0000";"";""
"470348";"2";"LOJA";"398,895";"0,0000";"";""
"470348";"3";"LOJA";"398,895";"0,0000";"";""
"470348";"4";"LOJA";"398,895";"0,0000";"";""
"470348";"5";"LOJA";"398,895";"0,0000";"";""
"470348";"6";"LOJA";"398,895";"0,0000";"";""
"470348";"7";"LOJA";"398,895";"0,0000";"";""
"470348";"8";"LOJA";"398,895";"0,0000";"";""
"470348";"9";"LOJA";"398,895";"0,0000";"";""
"470348";"92";"CD";"398,895";"0,0000";"";""
"470348";"93";"CD";"398,895";"0,0000";"";""
"470385";"1";"LOJA";"20,895";"0,0000";"";""
"470385";"2";"LOJA";"20,895";"0,0000";"";""
"470385";"3";"LOJA";"20,895";"0,0000";"";""
"470385";"4";"LOJA";"20,895";"0,0000";"";""
"470385";"5";"LOJA";"20,895";"0,0000";"";""
"470385";"6";"LOJA";"20,895";"0,0000";"";""
"470385";"7";"LOJA";"20,895";"0,0000";"";""
"470385";"8";"LOJA";"20,895";"0,0000";"";""
"470385";"9";"LOJA";"20,895";"0,0000";"";""
"470385";"92";"CD";"20,895";"0,0000";"";""
"470385";"93";"CD";"20,895";"0,0000";"";""
"470398";"1";"LOJA";"136,395";"0,0000";"";""
"470398";"2";"LOJA";"136,395";"0,0000";"";""
"470398";"3";"LOJA";"157,395";"0,0000";"";""
"470398";"4";"LOJA";"136,395";"0,0000";"";""
"470398";"5";"LOJA";"146,895";"0,0000";"";""
"470398";"6";"LOJA";"146,895";"0,0000";"";""
"470398";"7";"LOJA";"146,895";"0,0000";"";""
"470398";"8";"LOJA";"136,395";"0,0000";"";""
"470398";"9";"LOJA";"157,395";"0,0000";"";""
"470398";"92";"CD";"135,45";"0,0000";"";""
"470515";"1";"LOJA";"57,645";"0,0000";"";""
"470515";"2";"LOJA";"57,645";"0,0000";"";""
"470515";"3";"LOJA";"38,745";"0,0000";"";""
"470515";"4";"LOJA";"57,645";"54,6400";"";""
"470515";"5";"LOJA";"52,395";"50,1000";"";""
"470515";"6";"LOJA";"41,895";"0,0000";"";""
"470515";"7";"LOJA";"52,395";"0,0000";"";""
"470515";"8";"LOJA";"57,645";"0,0000";"";""
"470515";"9";"LOJA";"38,745";"0,0000";"";""
"470515";"92";"CD";"38,745";"0,0000";"";""
"470515";"93";"CD";"38,745";"0,0000";"";""
"470517";"1";"LOJA";"37,695";"0,0000";"";""
"470517";"2";"LOJA";"34,545";"21,2800";"";""
"470517";"3";"LOJA";"36,645";"0,0000";"";""
"470517";"4";"LOJA";"34,545";"0,0000";"";""
"470517";"5";"LOJA";"34,545";"0,0000";"";""
"470517";"6";"LOJA";"36,645";"0,0000";"";""
"470517";"7";"LOJA";"39,795";"31,6600";"";""
"470517";"8";"LOJA";"34,545";"0,0000";"";""
"470517";"9";"LOJA";"36,645";"0,0000";"";""
"470517";"92";"CD";"34,545";"0,0000";"";""
"470517";"93";"CD";"34,545";"0,0000";"";""
"470560";"1";"LOJA";"540,645";"0,0000";"";""
"470560";"2";"LOJA";"524,895";"0,0000";"";""
"470560";"3";"LOJA";"645,645";"0,0000";"";""
"470560";"4";"LOJA";"524,895";"0,0000";"";""
"470560";"5";"LOJA";"629,895";"0,0000";"";""
"470560";"6";"LOJA";"734,895";"0,0000";"";""
"470560";"7";"LOJA";"629,895";"0,0000";"";""
"470560";"8";"LOJA";"587,895";"0,0000";"";""
"470560";"9";"LOJA";"645,645";"0,0000";"";""
"470560";"92";"CD";"524,895";"0,0000";"";""
"470561";"1";"LOJA";"472,395";"0,0000";"";""
"470561";"2";"LOJA";"472,395";"0,0000";"";""
"470561";"3";"LOJA";"661,395";"0,0000";"";""
"470561";"4";"LOJA";"472,395";"0,0000";"";""
"470561";"5";"LOJA";"629,895";"0,0000";"";""
"470561";"6";"LOJA";"734,895";"0,0000";"";""
"470561";"7";"LOJA";"669,795";"0,0000";"";""
"470561";"8";"LOJA";"472,395";"0,0000";"";""
"470561";"9";"LOJA";"661,395";"0,0000";"";""
"470561";"92";"CD";"481,95";"0,0000";"";""
"470566";"1";"LOJA";"621,6";"0,0000";"";""
"470566";"2";"LOJA";"622,545";"0,0000";"";""
"470566";"3";"LOJA";"840,945";"0,0000";"";""
"470566";"4";"LOJA";"622,545";"0,0000";"";""
"470566";"5";"LOJA";"801,045";"0,0000";"";""
"470566";"6";"LOJA";"787,395";"0,0000";"";""
"470566";"7";"LOJA";"734,895";"0,0000";"";""
"470566";"8";"LOJA";"586,845";"0,0000";"";""
"470566";"9";"LOJA";"840,945";"0,0000";"";""
"470566";"92";"CD";"622,545";"0,0000";"";""
"470634";"1";"LOJA";"31,395";"33,4448";"";""
"470634";"2";"LOJA";"31,395";"0,0000";"";""
"470634";"3";"LOJA";"31,395";"33,4448";"";""
"470634";"4";"LOJA";"31,395";"0,0000";"";""
"470634";"5";"LOJA";"31,395";"33,4448";"";""
"470634";"6";"LOJA";"31,395";"0,0000";"";""
"470634";"7";"LOJA";"31,395";"33,4448";"";""
"470634";"8";"LOJA";"31,395";"0,0000";"";""
"470634";"9";"LOJA";"31,395";"33,4448";"";""
"470694";"1";"LOJA";"20,895";"0,0000";"";""
"470694";"2";"LOJA";"20,895";"0,0000";"";""
"470694";"3";"LOJA";"21,945";"0,0000";"";""
"470694";"4";"LOJA";"20,895";"0,0000";"";""
"470694";"5";"LOJA";"20,895";"0,0000";"";""
"470694";"6";"LOJA";"22,995";"31,9635";"";""
"470694";"7";"LOJA";"20,895";"0,0000";"";""
"470694";"8";"LOJA";"20,895";"0,0000";"";""
"470694";"9";"LOJA";"21,945";"28,7081";"";""
"470694";"92";"CD";"20,895";"0,0000";"";""
"470694";"93";"CD";"20,895";"0,0000";"";""
"470746";"1";"LOJA";"1102,5";"0,0000";"";""
"470746";"2";"LOJA";"1102,5";"0,0000";"";""
"470746";"3";"LOJA";"1102,5";"0,0000";"";""
"470746";"4";"LOJA";"1102,5";"0,0000";"";""
"470746";"5";"LOJA";"1102,5";"0,0000";"";""
"470746";"6";"LOJA";"1102,5";"0,0000";"";""
"470746";"7";"LOJA";"1102,5";"0,0000";"";""
"470746";"8";"LOJA";"1102,5";"0,0000";"";""
"470746";"9";"LOJA";"1102,5";"0,0000";"";""
"470746";"92";"CD";"1102,5";"0,0000";"";""
"470746";"93";"CD";"1102,5";"0,0000";"";""
"470748";"1";"LOJA";"1102,395";"0,0000";"";""
"470748";"2";"LOJA";"1102,5";"0,0000";"";""
"470748";"3";"LOJA";"1102,395";"0,0000";"";""
"470748";"4";"LOJA";"1102,5";"0,0000";"";""
"470748";"5";"LOJA";"1102,395";"0,0000";"";""
"470748";"6";"LOJA";"1102,395";"0,0000";"";""
"470748";"7";"LOJA";"1102,395";"0,0000";"";""
"470748";"8";"LOJA";"1102,5";"0,0000";"";""
"470748";"9";"LOJA";"1102,395";"0,0000";"";""
"470748";"92";"CD";"1102,5";"0,0000";"";""
"470748";"93";"CD";"1102,395";"0,0000";"";""
"470749";"1";"LOJA";"2047,395";"0,0000";"";""
"470749";"2";"LOJA";"2047,5";"0,0000";"";""
"470749";"3";"LOJA";"2047,5";"0,0000";"";""
"470749";"4";"LOJA";"2047,5";"0,0000";"";""
"470749";"5";"LOJA";"2047,5";"0,0000";"";""
"470749";"6";"LOJA";"2047,5";"0,0000";"";""
"470749";"7";"LOJA";"2047,5";"0,0000";"";""
"470749";"8";"LOJA";"2047,5";"0,0000";"";""
"470749";"9";"LOJA";"2047,5";"0,0000";"";""
"470749";"92";"CD";"2047,5";"0,0000";"";""
"470749";"93";"CD";"2047,5";"0,0000";"";""
"470750";"1";"LOJA";"1291,395";"0,0000";"";""
"470750";"2";"LOJA";"1291,395";"0,0000";"";""
"470750";"3";"LOJA";"1291,395";"0,0000";"";""
"470750";"4";"LOJA";"1291,395";"0,0000";"";""
"470750";"5";"LOJA";"1291,5";"0,0000";"";""
"470750";"6";"LOJA";"1291,395";"0,0000";"";""
"470750";"7";"LOJA";"1155";"0,0000";"";""
"470750";"8";"LOJA";"1291,395";"0,0000";"";""
"470750";"9";"LOJA";"1291,395";"0,0000";"";""
"470750";"92";"CD";"1291,395";"0,0000";"";""
"470750";"93";"CD";"1291,395";"0,0000";"";""
"470751";"1";"LOJA";"2393,895";"0,0000";"";""
"470751";"2";"LOJA";"2393,895";"30,2645";"";""
"470751";"3";"LOJA";"2393,895";"0,0000";"";""
"470751";"4";"LOJA";"2393,895";"30,2645";"";""
"470751";"5";"LOJA";"2394";"0,0000";"";""
"470751";"6";"LOJA";"2393,895";"0,0000";"";""
"470751";"7";"LOJA";"2203,95";"0,0000";"";""
"470751";"8";"LOJA";"2393,895";"0,0000";"";""
"470751";"9";"LOJA";"2393,895";"0,0000";"";""
"470751";"92";"CD";"2393,895";"30,2645";"";""
"470751";"93";"CD";"2393,895";"0,0000";"";""
"470851";"1";"LOJA";"398,895";"0,0000";"";""
"470851";"2";"LOJA";"398,895";"0,0000";"";""
"470851";"3";"LOJA";"398,895";"0,0000";"";""
"470851";"4";"LOJA";"398,895";"0,0000";"";""
"470851";"5";"LOJA";"398,895";"0,0000";"";""
"470851";"6";"LOJA";"398,895";"0,0000";"";""
"470851";"7";"LOJA";"398,895";"0,0000";"";""
"470851";"8";"LOJA";"398,895";"0,0000";"";""
"470851";"9";"LOJA";"398,895";"0,0000";"";""
"470851";"92";"CD";"398,895";"0,0000";"";""
"470851";"93";"CD";"398,895";"0,0000";"";""
"470853";"1";"LOJA";"1637,895";"0,0000";"";""
"470853";"2";"LOJA";"1574,895";"0,0000";"";""
"470853";"3";"LOJA";"1616,895";"0,0000";"";""
"470853";"4";"LOJA";"1574,895";"0,0000";"";""
"470853";"5";"LOJA";"1616,895";"0,0000";"";""
"470853";"6";"LOJA";"1574,895";"0,0000";"";""
"470853";"7";"LOJA";"1574,895";"0,0000";"";""
"470853";"8";"LOJA";"1574,895";"0,0000";"";""
"470853";"9";"LOJA";"1616,895";"0,0000";"";""
"470853";"92";"CD";"1574,895";"0,0000";"";""
"470853";"93";"CD";"1574,895";"0,0000";"";""
"470854";"1";"LOJA";"2623,95";"0,0000";"";""
"470854";"2";"LOJA";"10500";"0,0000";"";""
"470854";"3";"LOJA";"1993,95";"0,0000";"";""
"470854";"4";"LOJA";"10500";"0,0000";"";""
"470854";"5";"LOJA";"2057,895";"0,0000";"";""
"470854";"6";"LOJA";"1994,895";"0,0000";"";""
"470854";"7";"LOJA";"1994,895";"0,0000";"";""
"470854";"8";"LOJA";"1994,895";"0,0000";"";""
"470854";"9";"LOJA";"1993,95";"0,0000";"";""
"470854";"92";"CD";"10500";"0,0000";"";""
"470854";"93";"CD";"1994,895";"0,0000";"";""
"470857";"1";"LOJA";"3496,395";"0,0000";"";""
"470857";"2";"LOJA";"3359,895";"31,8760";"";""
"470857";"3";"LOJA";"3464,895";"33,9404";"";""
"470857";"4";"LOJA";"3359,895";"31,8760";"";""
"470857";"5";"LOJA";"3464,895";"25,7584";"";""
"470857";"6";"LOJA";"3359,895";"0,0000";"";""
"470857";"7";"LOJA";"3359,895";"0,0000";"";""
"470857";"8";"LOJA";"3359,895";"0,0000";"";""
"470857";"9";"LOJA";"3464,895";"33,9404";"";""
"470857";"92";"CD";"3359,895";"31,8760";"";""
"470857";"93";"CD";"3359,895";"0,0000";"";""
"470858";"1";"LOJA";"4861,395";"0,0000";"";""
"470858";"2";"LOJA";"4672,395";"43,8414";"";""
"470858";"3";"LOJA";"4808,895";"45,4355";"";""
"470858";"4";"LOJA";"4672,395";"43,8414";"";""
"470858";"5";"LOJA";"4808,895";"0,0000";"";""
"470858";"6";"LOJA";"4672,395";"0,0000";"";""
"470858";"7";"LOJA";"4672,395";"0,0000";"";""
"470858";"8";"LOJA";"4672,395";"0,0000";"";""
"470858";"9";"LOJA";"4808,895";"45,4355";"";""
"470858";"92";"CD";"4672,395";"43,8414";"";""
"470858";"93";"CD";"4672,395";"0,0000";"";""
"471076";"1";"LOJA";"1312,395";"0,0000";"";""
"471076";"2";"LOJA";"1312,395";"0,0000";"";""
"471076";"3";"LOJA";"1312,395";"0,0000";"";""
"471076";"4";"LOJA";"1312,395";"0,0000";"";""
