"CODIGO";"DIGITO";"DESCRICAO";"NIVEL_1";"NIVEL_2";"NIVEL_3";"EMBALAGEM_FORNECEDOR";"EMBALAGEM_COMPRA";"CONVERSAO_COMPRA_ARMAZENAGEM";"UNIDADE_ESTOQUE";"EMBALAGEM_VENDA_0";"EMBALAGEM_VENDA_1";"EMBALAGEM_VENDA_2";"CD_VOLTAGEM"
"415081";"3";"LUSTRE PALHA TACA           VP6075-4";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBA - LUSTRES E PENDENTES";"CX-5-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"415166";"6";"CORPO PLS RALO LIN  GRELHA CZ   50CM";"H - TUBOS E CONEXOES";"HE - RALOS E GRELHAS";"HEC - RALOS EXTERNOS";"CX-8-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"415167";"4";"CORPO PLS RALO LIN  GRELHA CZ   70CM";"H - TUBOS E CONEXOES";"HE - RALOS E GRELHAS";"HEC - RALOS EXTERNOS";"CX-2-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"415530";"0";"PORCEL.A 90X90 ESM.CALAC. ORO 2,40M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-86,4-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"415628";"5";"FACA CHURRASCO LEME (AV) CZ 23180434";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBC - FACAS";"CX-600-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"415630";"7";"GARFO MESA (AV) LEME     CZ 23182430";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBB - GARFOS";"CX-600-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"415659";"5";"GAB BANH KIT LIRIO 59X56 CAFE/OFF WH";"O - MOVEIS";"OE - BANHEIRO";"OEA - GABINETES";"UN-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"415664";"1";"GAB BANH KIT TULIPA 59X56    CAFE/BR";"O - MOVEIS";"OE - BANHEIRO";"OEA - GABINETES";"UN-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"415675";"7";"ESPELHEIRA JASMIM 80X54      AMENDOA";"O - MOVEIS";"OE - BANHEIRO";"OEB - ESPELHOS E ESPELHEIRAS";"UN-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"415705";"2";"LIXEIRA BASC.PLS 5.0L      BR LX 655";"B - UTILIDADES DOMESTICAS";"BK - HIGIENE E LIMPEZA";"BKA - LIXEIRAS";"CX-4-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"415709";"5";"LIXEIRA BASC.PLS 5.0L      CZ LX 655";"B - UTILIDADES DOMESTICAS";"BK - HIGIENE E LIMPEZA";"BKA - LIXEIRAS";"CX-4-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"415918";"7";"COLHER CHA (AV) LEME     CZ 23187430";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBD - COLHERES";"CX-300-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"416153";"0";"FORNO ELET.09L         FT9B2 PT M220";"D - ELETROS";"DC - ELETRODOMESTICOS PARA COZINHA";"DCD - FORNOS";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"2"
"416322";"2";"CANECA ESMALT.240ML        VM 646924";"B - UTILIDADES DOMESTICAS";"BB - SERVIR - PRESENTES";"BBF - CANECAS - PRESENTES";"CX-240-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"416388";"5";"ESPREM.BATATA IX              CK2029";"B - UTILIDADES DOMESTICAS";"BF - UTENSILIOS PARA PREPARACAO";"BFF - ESPREMEDORES DE FRUTAS E VERDURAS";"CX-72-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"416510";"1";"DESCANSO PRATO/PAN.SILIC QUAD VM 485";"B - UTILIDADES DOMESTICAS";"BH - ACESSORIOS PARA SERVIR - PRESENTES";"BHL - DESCANSOS PARA PRATOS E PANELAS";"CX-500-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"416567";"5";"PINCEL COZINHA SILICONE 17CM AM 108C";"B - UTILIDADES DOMESTICAS";"BF - UTENSILIOS PARA PREPARACAO";"BFK - PINCEIS DE COZINHA";"CX-350-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"416633";"7";"PORCEL.A 82X82 EPO.CALATA VE  2,00M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-72-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"416761";"9";"PORTA-LATA TERMICO          AM 71506";"L - INFANTIL, LAZER E PETS";"LH - PRAIA E PISCINA";"LHM - PORTA LATAS E PORTA GARRAFAS TERMICOS";"CX-24-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"417383";"0";"FORNO ELET. 47L EMB  COB47AR IX M220";"D - ELETROS";"DC - ELETRODOMESTICOS PARA COZINHA";"DCD - FORNOS";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"2"
"417460";"7";"ALMOFADA 45X45 FUTTON LINHO CRU 1003";"V - DECORACAO";"VA - OBJETOS PARA SALA E QUARTO";"VAA - FUTTONS";"UN-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"417598";"0";"BISNAGA PLS 210ML  ALCOOL GEL SR2326";"B - UTILIDADES DOMESTICAS";"BI - ACESSORIOS PARA SERVIR - PLASTICOS";"BIC - PORTA TEMPEROS E GALHETEIROS - PLASTICOS";"CX-96-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"417810";"6";"SENSOR PRESEN.FRONT.SOB. 110G     BR";"E - MATERIAIS ELETRICOS";"EI - PROGRAMADORES, SENSORES E VARIADORES";"EIA - SENSORES DE PRESENCA";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"417900";"5";"PAPELEIRA PISO 3ROLOS        PT 0008";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCB - ACESSORIOS PARA BANHEIRO";"CX-6-UN";"CX-1-CX";"6,000000";"UN";"UN-1-UN";" ";" ";"0"
"417901";"3";"PORTA-SHAMPOO REGISTRO PT       0008";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCB - ACESSORIOS PARA BANHEIRO";"CX-12-UN";"CX-1-CX";"12,000000";"UN";"UN-1-UN";" ";" ";"0"
"417907";"2";"PORTA-SHAMPOO DUPLO PT         0006";"U - METAIS E ACESSORIOS";"UC - ACESSORIOS PARA BANHEIRO";"UCB - ACESSORIOS PARA BANHEIRO";"CX-6-UN";"CX-1-CX";"6,000000";"UN";"UN-1-UN";" ";" ";"0"
"418420";"3";"CORTINA 200X230 MESSINA      MF 2606";"V - DECORACAO";"VF - CORTINAS";"VFA - CORTINAS";"CX-8-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"418426";"2";"FOGAO PISO 4B VID. AGATA 4090 PTMBIV";"D - ELETROS";"DC - ELETRODOMESTICOS PARA COZINHA";"DCA - FOGOES";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"418427";"0";"FOGAO PISO 5B VID. AGATA 5090 PTMBIV";"D - ELETROS";"DC - ELETRODOMESTICOS PARA COZINHA";"DCA - FOGOES";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"418428";"9";"FOGAO PISO 4B VID.JADE GLASS 4091 PTMBIV";"D - ELETROS";"DC - ELETRODOMESTICOS PARA COZINHA";"DCA - FOGOES";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"418662";"1";"CUBA KIT      KL.73.2.17        BR17";"W - LOUCAS E PIAS";"WB - CUBAS E PIAS";"WBA - CUBAS E LAVATORIOS DE LOUCA";"UN-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"418788";"1";"GRADE KIT C/ALIZARES     WENGUE 12CM";"G - PORTAS, JANELAS E FECHADURAS";"GA - PORTAS";"GAG - GUARNICOES, GRADES E ALIZARES";"UN-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"418840";"3";"LUSTRE CRISTAL 8LP E14 AB    LTB-002";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBA - LUSTRES E PENDENTES";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"418899";"3";"PORCEL.A 59X59 EPO.PLACE      1,39M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-58,38-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"419038";"6";"CORTINA 240X160 PTK.LISA SLIM    2MF";"V - DECORACAO";"VF - CORTINAS";"VFA - CORTINAS";"CX-2-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"419040";"8";"FOGAO PISO 4B SUPREME GLASS  TI MBIV";"D - ELETROS";"DC - ELETRODOMESTICOS PARA COZINHA";"DCA - FOGOES";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"419130";"7";"LUSTRE CRISTAL 6LP E14 AB    LTB-001";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBA - LUSTRES E PENDENTES";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"419192";"7";"PORCEL.A 59X59 POL.MUNARI     1,39M2";"C - PISOS E REVESTIMENTOS";"CA - CERAMICOS E PORCELANATOS";"CAB - PORCELANATOS";"PL-58,38-M2";"M2-1-M2";"1,000000";"M2";"M2-1-M2";"EB-70-M2";"EB-140-M2";"0"
"419430";"6";"ARAND.SOLAR BR/PT           AM 18545";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBD - ARANDELAS RESIDENCIAIS";"CX-6-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"419435";"7";"ARAND.LED PLS.   BR 3W QD   AM 18547";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBD - ARANDELAS RESIDENCIAIS";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"419436";"5";"ARAND.LED PSL.   BR 3W QD   BR 18548";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBD - ARANDELAS RESIDENCIAIS";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"419437";"3";"ARAND.LED PLS.   PT 3W QD   AM 18549";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBD - ARANDELAS RESIDENCIAIS";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"419438";"1";"ARAND.LED PSL.   PT 3W QD   BR 18550";"I - ILUMINACAO";"IB - RESIDENCIAL";"IBD - ARANDELAS RESIDENCIAIS";"CX-12-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"419521";"3";"POLTRONA POLIP LN GRACE           BR";"O - MOVEIS";"OB - VARANDA E AREA EXTERNA";"OBA - CADEIRAS PARA VARANDA E JARDIM";"CX-4-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"419715";"1";"FORNO MICR.20L 1150W MTO30   BR M127";"D - ELETROS";"DC - ELETRODOMESTICOS PARA COZINHA";"DCC - MICRO-ONDAS";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"1"
"419718";"6";"FORNO MICR.34L 1500W MEO44   BR M220";"D - ELETROS";"DC - ELETRODOMESTICOS PARA COZINHA";"DCC - MICRO-ONDAS";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"2"
"419719";"4";"FORNO MICR.27L 1250W MS37R   PR M127";"D - ELETROS";"DC - ELETRODOMESTICOS PARA COZINHA";"DCC - MICRO-ONDAS";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"1"
"419816";"6";"TORNEIRA PIA COZ. HYDRAMOT. 1167  VM";"U - METAIS E ACESSORIOS";"UB - TORNEIRAS, BICAS E MISTURADORES";"UBA - TORNEIRAS COZINHA PIA";"UN-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"419817";"4";"TORNEIRA PIA COZ. HYDRAMOTION1167 PT";"U - METAIS E ACESSORIOS";"UB - TORNEIRAS, BICAS E MISTURADORES";"UBA - TORNEIRAS COZINHA PIA";"UN-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"419818";"2";"TORNEIRA PIA COZ. HYDRAMOT. 1167  CZ";"U - METAIS E ACESSORIOS";"UB - TORNEIRAS, BICAS E MISTURADORES";"UBA - TORNEIRAS COZINHA PIA";"UN-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"419820";"4";"TORNEIRA PIA PARE.PT HYDRAMOTION1168";"U - METAIS E ACESSORIOS";"UB - TORNEIRAS, BICAS E MISTURADORES";"UBM - TORNEIRAS COZINHA PAREDE";"UN-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"419861";"1";"FOGAO PISO 5B SUPREME GLASS TI  MBIV";"D - ELETROS";"DC - ELETRODOMESTICOS PARA COZINHA";"DCA - FOGOES";"CX-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"3"
"420122";"1";"CAVALETE MAD.PINUS        40X73 0003";"O - MOVEIS";"OC - QUARTO";"OCC - NICHOS E PRATELEIRAS";"UN-1-UN";"UN-1-UN";"1,000000";"UN";"UN-1-UN";" ";" ";"0"
"420145";"0";"SUPORTE COND.SPLIT 7000/12000  400MM";"D - ELETROS";"DA - AR E VENTILACAO";"DAJ - SUPORTES PARA AR CONDICIONADO";"CX-20-UN";"UN-1-UN";"1,000000";"UN";"PR-1-UN";" ";" ";"0"
"420146";"9";"SUPORTE COND.SPLIT 12000/18000 450MM";"D - ELETROS";"DA - AR E VENTILACAO";"DAJ - SUPORTES PARA AR CONDICIONADO";"CX-20-UN";"UN-1-UN";"1,000000";"UN";"PR-1-UN";" ";" ";"0"
