CODIGO,preco_medio,preco_desvio,preco_min,preco_max,qtd_lojas,amplitude_pct,cv_pct,DESCRICAO,NIVEL_1,receita_total
484378,536.5404545454545,14.106425035164895,502.845,556.395,11,9.98,2.63,FECH.DIG.SOB.                  FR102,"G - PORTAS, JANELAS E FECHADURAS",493613.05
451698,158.54045454545454,4.441252894480031,152.145,167.895,11,9.93,2.8,"TINT.EMBORRACHADA PLS   3,6L BR.NEVE",S - TINTAS E QUIMICOS,260102.9865
470179,3401.293636363636,98.2970844707743,3243.45,3580.395,11,9.91,2.89,LAV.ROUPA 13.0KG BWK13A9     PR M127,D - ELETROS,44724.550500000005
470694,21.276818181818182,0.7079098555864045,20.895,22.995,11,9.87,3.33,PORTA-TRAVESSEIRO MILAO    SORTIDO 7,"K - CAMA, MESA E BANHO",57362.095
475779,96.8205,3.951265936380393,94.395,103.95,10,9.87,4.08,"PORCEL.A 74X74 ESM.GOBI MF AC 1,62M2",C - PISOS E REVESTIMENTOS,138901.14252
454580,1383.985909090909,43.50047021689432,1333.395,1469.895,11,9.86,3.14,FOGAO INDL.4B MISTO BAIXA PRESSAO E4,N - INDUSTRIAL E NEGOCIOS,110890.08
467403,2033.344090909091,70.8704703603052,1993.95,2194.395,11,9.86,3.49,SERRA CIRC.BANC.10 1800W SST1801 127,M - MAQUINAS E MOTORES,78457.6485
165136,31.96772727272727,1.274237740055528,31.395,34.545,11,9.85,3.99,FRONHA AVULSA PRATA          BR 0001,"K - CAMA, MESA E BANHO",207186.475
473501,106.806,3.3295284951476227,99.645,110.145,10,9.83,3.12,"PORCEL.A 90X90 ESM.ETNA GY EXT2,40M2",C - PISOS E REVESTIMENTOS,223491.18959999998
479616,97.58,4.9341807830682525,94.395,103.95,6,9.79,5.06,"PORCEL.A 74X74 EPO.AVENIDA BRT1,62M2",C - PISOS E REVESTIMENTOS,189417.76371
475778,97.978125,4.94518231463715,94.395,103.95,8,9.75,5.05,"PORCEL.A 74X74 EPO.GOBI SHELL 1,62M2",C - PISOS E REVESTIMENTOS,355163.66298
467991,53.82681818181818,2.061464616149489,52.395,57.645,11,9.75,3.83,TAPETE ENTR. 050X070   RELAX   SORT1,V - DECORACAO,77871.339
475767,98.1015,4.36898987181248,94.395,103.95,10,9.74,4.45,"PORCEL.A 74X74 ESM.MUNA.BR AC 1,62M2",C - PISOS E REVESTIMENTOS,418001.979465
401646,4753.884545454545,107.1405455337651,4513.95,4976.895,11,9.74,2.25,REFRIG. 2P 371L FF     DFN41 BR M220,D - ELETROS,1426593.9041250001
471499,32.349545454545456,1.1929908938157392,31.395,34.545,11,9.74,3.69,CHURRASCO JG 03PC           PT 17103,B - UTILIDADES DOMESTICAS,49021.35
420164,2930.0345454545454,66.97254360760644,2770.95,3055.395,11,9.71,2.29,LAV.ROUPA 11KG DIG LES11     BR M220,D - ELETROS,1811108.46575
422797,778.2695454545454,23.319431752783494,736.995,812.595,11,9.71,3.0,LAV.ROUPA 10.0KG     ML81 PT    M220,D - ELETROS,188378.92500000002
479534,97.755,3.3497761119215155,94.395,103.845,10,9.67,3.43,"PORCEL.A 80X80 ESM.NICE BG.SAT2,60M2",C - PISOS E REVESTIMENTOS,316109.2662
166393,1087.2177272727274,52.90773532120028,1048.95,1153.95,11,9.66,4.87,MARTELETE ROT/ROMP. 800W  HR2470 110,F - FERRAMENTAS,1679201.4715
459553,2066.505,51.585229426648844,1995.0,2194.395,11,9.65,2.5,COND.SPLIT 9000 COND. GWC09  INV.131,D - ELETROS,307310.9099
456172,162.23454545454544,6.268324917609747,155.4,171.045,11,9.64,3.86,FRIGIDEIRA ANTIAD. 30 C/T  PT 051893,B - UTILIDADES DOMESTICAS,77271.432
469140,6007.460454545455,155.12263373625674,5710.95,6289.395,11,9.63,2.58,FOGAO PISO 5B          FE5DP PT M220,D - ELETROS,414110.4975
399351,43.708636363636366,1.491658625338067,41.895,46.095,11,9.61,3.41,ORGANIZADOR 22X20 P/ARMARIO     0076,B - UTILIDADES DOMESTICAS,95449.13
460475,109.24772727272726,4.489622124208429,103.95,114.45,11,9.61,4.11,RODAPE CLA.10CM    LISO/BR 2.40ML/UN,C - PISOS E REVESTIMENTOS,120319.92
475771,98.745,4.43113980822091,94.395,103.845,7,9.57,4.49,"PORCEL.A 74X74 ESM.KHAL.WH EXT1,62M2",C - PISOS E REVESTIMENTOS,106680.5964
476329,109.69636363636364,3.3767225907002616,103.95,114.45,11,9.57,3.08,PORTA-SHAMPOO C/ADESIVO       PT 279,U - METAIS E ACESSORIOS,78543.57
440046,164.85,5.629997779750892,154.35,170.1,9,9.55,3.42,"PORCEL.A 60X120 EPO.ONIX VD LX2,20M2",C - PISOS E REVESTIMENTOS,51472.39020000001
415530,121.17,4.623445684768018,115.395,126.945,10,9.53,3.82,"PORCEL.A 90X90 ESM.CALAC. ORO 2,40M2",C - PISOS E REVESTIMENTOS,286392.7584
408802,44.09045454545455,1.7852807265881925,41.895,46.095,11,9.53,4.05,ORGANIZADOR 22X20 P/ARMARIO    0080,B - UTILIDADES DOMESTICAS,52448.445
477554,1323.8495454545455,37.99042941679821,1312.395,1438.395,11,9.52,2.87,ROUPEIRO 1.57 3P/CO/2G        OFF/NT,O - MOVEIS,137809.57575
478112,7405.955454545456,192.0311781645699,7076.895,7780.395,11,9.5,2.59,REFRIG. 2P 490L FF INV. IB7  BR M220,D - ELETROS,144461.688
459685,120.76050000000001,3.459321103916201,114.45,125.895,10,9.48,2.86,"PORCEL.A 90X90 ESM.VERS.BG EXT2,40M2",C - PISOS E REVESTIMENTOS,318480.0696
459687,110.7435,4.915488022567037,103.95,114.45,10,9.48,4.44,"PORCEL.A 90X90 ESM.ELEM.GR EXT2,40M2",C - PISOS E REVESTIMENTOS,239058.0864
408815,55.7359090909091,1.7455397706466291,52.395,57.645,11,9.42,3.13,SUPORTE ORG.PRATOS           PT 0084,B - UTILIDADES DOMESTICAS,46245.57
401645,4459.273636363637,158.46974223950298,4336.395,4755.45,11,9.4,3.55,REFRIG. 2P 371L FF     DFN41 BR M127,D - ELETROS,257790.91800000003
479499,101.115,3.4718870949384275,98.595,108.045,10,9.35,3.43,"PORCEL.A 60X60 ESM.CAMP.VD EXT2,20M2",C - PISOS E REVESTIMENTOS,152331.1482
430375,5635.273636363637,156.68773310458815,5427.45,5953.395,11,9.33,2.78,REFRIG. 2P 410L FF    CRM50 BR M220,D - ELETROS,44416.68
483050,78.995,4.243524478543747,76.545,83.895,3,9.3,5.37,"PORCEL.C 74X74 ESM.MONT BLA.AC1,62M2",C - PISOS E REVESTIMENTOS,77680.24740000001
485637,78.995,4.243524478543747,76.545,83.895,3,9.3,5.37,"PORCEL.C 74X74 ESM.KHAL.WH EXT1,62M2",C - PISOS E REVESTIMENTOS,61155.542700000005
420161,2610.844090909091,77.98091798056062,2518.95,2761.395,11,9.29,2.99,"LAV.ROUPA 8,5 KG DIG. LES09  BR M220",D - ELETROS,1527146.2914375002
486010,1244.6222727272727,50.21671217650734,1186.395,1301.895,11,9.28,4.03,FORNO MICR.30L 800W MS3043   PR M220,D - ELETROS,142101.8445
460283,3857.7381818181816,86.33391257995694,3643.395,4000.395,11,9.25,2.24,LAV.ROUPA 17KG BWK17ABANA  BR M220V,D - ELETROS,850912.503
440039,227.85,6.640783086353596,219.45,240.45,10,9.22,2.91,"PORCEL.A 120X120 EPO.ONIX M.LX2,88M2",C - PISOS E REVESTIMENTOS,212289.18480000002
7219,251.38049999999998,7.623326209732859,239.295,262.395,10,9.19,3.03,"SELADOR ACR.INT/EXT 18,0L       1470",S - TINTAS E QUIMICOS,578857.5625
480981,115.7835,3.251441603350736,114.45,124.95,10,9.07,2.81,"PORCEL.A 100X100 ESM. AVE.B.EX2,00M2",C - PISOS E REVESTIMENTOS,456590.73600000003
429408,92.77227272727272,2.90846726269728,88.095,96.495,11,9.05,3.14,FRIGIDEIRA ANTIAD.22CM FRANCESA 5180,B - UTILIDADES DOMESTICAS,50658.5415
355575,105.231,2.9989098019113536,98.595,108.045,10,8.98,2.85,"PORCEL.A 26X106 ESM.AROSA     2,00M2",C - PISOS E REVESTIMENTOS,60464.04000000001
443168,859.2149999999999,32.514981162534895,814.695,891.345,10,8.92,3.78,PNEU 205/60R16 TERRITORY 92H  111601,A - AUTOMOTIVO,161188.545
484436,9565.92,225.3641737832345,9049.95,9901.395,11,8.9,2.36,TV LED 75 HDR SMT 4K NANO 75NANO80TS,R - ELETRONICOS,864409.659
371466,402.6940909090909,10.75661513167174,397.95,433.545,11,8.84,2.67,CORTINA 200X180 ANELIZA    ILH 15959,V - DECORACAO,126252.0
459681,119.17500000000001,3.9740800822328675,114.45,124.95,9,8.81,3.33,"PORCEL.A 20X120 ESM.TAVO.CAS. 1,70M2",C - PISOS E REVESTIMENTOS,114376.01699999999
404474,119.51100000000001,3.9124301910705075,114.345,124.845,10,8.79,3.27,"PORCEL.A 90X90 ESM.STUDIO GRAY2,40M2",C - PISOS E REVESTIMENTOS,422675.1648
469885,370.17272727272723,9.530317771101958,366.45,398.895,11,8.76,2.57,CORTINA 420X250 HAVINI         BR 06,V - DECORACAO,137951.3205
466386,143.24625,5.280138492501878,135.45,147.945,8,8.72,3.69,"REVEST.A 7X26 ANGRA OCEAN MT  1,07M2",C - PISOS E REVESTIMENTOS,77873.99812500001
454313,60.27,2.766992952647332,57.645,62.895,10,8.71,4.59,REFLETOR LED AL.100W         IP65 BR,I - ILUMINACAO,1837577.5223600029
446643,183.6975,5.016429257948327,172.095,187.95,10,8.63,2.73,"PORCEL.A 90X90 ESM.ISEO MF EXT1,63M2",C - PISOS E REVESTIMENTOS,121871.8074
430726,243.6,9.961174629530396,229.95,250.95,10,8.62,4.09,"PORCEL.A 60X120 NAT.FILO GREIG1,43M2",C - PISOS E REVESTIMENTOS,52095.443400000004
242267,97.83136363636363,3.1531802128241093,94.395,102.795,11,8.59,3.22,ACAB.REGIS TAM-1  CR GIOIA   1/2-3/4,U - METAIS E ACESSORIOS,149174.907
472141,11.1265,0.47775000000000045,10.4895,11.445,9,8.59,4.29,PRATO RASO CER.24CM        AZ 022538,B - UTILIDADES DOMESTICAS,45627.095499999996
463804,1217.6372727272728,31.122834733008894,1154.895,1258.95,11,8.55,2.56,FRITAD.ELET.    12L 75666-03 PT M220,D - ELETROS,311725.0185
451905,4816.54090909091,129.23053309528257,4724.895,5134.5,11,8.5,2.68,COND.SPLIT 18000 EVAP ATNW18 INV.106,D - ELETROS,51129.414000000004
463934,1614.6995454545454,55.56167948570964,1543.395,1679.895,11,8.45,3.44,FRIGOBAR 93L MRC10B1         BR M127,D - ELETROS,106768.8405
404587,113.58136363636363,2.880940897440534,104.895,114.45,11,8.41,2.54,"PORCEL.A 82X82 EPO.CARRA.BC RT2,00M2",C - PISOS E REVESTIMENTOS,299086.1475
311864,124.94045454545454,3.165869118066518,115.395,125.895,11,8.4,2.53,VENT.MES.20CM MINI CLIP BR 3254 M220,D - ELETROS,46623.15
107756,1129.1222727272727,30.563347032322575,1081.395,1175.895,11,8.37,2.71,FOGAO INDL.3B            PE AP VAP3P,N - INDUSTRIAL E NEGOCIOS,48641.1975
373841,600.7470000000001,14.039598997122376,565.95,616.245,10,8.37,2.34,"PIA IX    1C 1,50   FC S/V 93042/526",W - LOUCAS E PIAS,73996.545
467615,477.28227272727275,15.432882971699799,460.845,500.745,11,8.36,3.23,AP.JANTAR PORC.20PC NATUR     990100,B - UTILIDADES DOMESTICAS,129854.928
486009,1257.985909090909,27.30734167016096,1217.895,1322.895,11,8.35,2.17,FORNO MICR.30L 800W MS3043   PR M127,D - ELETROS,58375.6005
454106,4405.389545454545,109.36845014570112,4356.45,4723.95,11,8.34,2.48,REFRIG. 2P 386L FF CRM44AKA  IX M127,D - ELETROS,408650.7075
380586,63.0,1.438836335376615,59.745,64.995,10,8.33,2.28,"CER.A 60X60 CLAS.BRANCO RT P4 2,12M2",C - PISOS E REVESTIMENTOS,336084.66318000003
403650,76.25863636363636,3.290067697562686,73.395,79.695,11,8.26,4.31,FRIGIDEIRA ANTIAD.22CM FRANCESA 4929,B - UTILIDADES DOMESTICAS,58739.46093750001
390662,63.63000000000001,1.7182112792086985,62.895,68.145,10,8.25,2.7,"REVEST.A 34X50 ROCALLA MIX    2,38M2",C - PISOS E REVESTIMENTOS,196352.27766000002
149930,243.21818181818182,6.046810015507044,241.395,261.45,11,8.25,2.49,TORNEIRA LAVA.MESA CR B.ALT.C77 1203,U - METAIS E ACESSORIOS,1030562.9005000001
466771,509.95000000000005,14.84924240491753,481.95,523.95,9,8.24,2.91,PANELA JG ANTIAD.10PC    VM 7041/400,B - UTILIDADES DOMESTICAS,316629.495
423588,10964.586818181819,235.4945012762796,10614.45,11518.395,11,8.24,2.15,REFRIG. 3P 419L FF  BRY59BKB IX M220,D - ELETROS,53963.7315
399367,75.90545454545455,2.4069767910653486,72.45,78.645,11,8.16,3.17,PAPELEIRA PISO 3ROLOS        BR 0024,U - METAIS E ACESSORIOS,42321.405000000006
346234,411.2468181818182,11.953526942439899,397.95,431.445,11,8.14,2.91,FURAD.1/2 VVR       600W  SDH600 220,F - FERRAMENTAS,64230.915
453612,1804.9404545454547,47.53022961519044,1784.895,1931.895,11,8.14,2.63,ROUPEIRO 1.48 4P/AB/4G CASINHA FD/NT,O - MOVEIS,73819.83
375430,25.935000000000002,0.664078308635359,24.045,26.145,10,8.1,2.56,PISO FELP.SANTISTA CEDRO     BG 8044,"K - CAMA, MESA E BANHO",45777.9
452120,643.6213636363636,23.96582578286309,608.895,660.45,11,8.01,3.72,FRITAD.ELET.4L AFN-40-BI     PT M127,D - ELETROS,147683.9385
470751,2376.6368181818184,57.273746877287934,2203.95,2394.0,11,8.0,2.41,COND.SPLIT 12000 COND.GWC12  INV.168,D - ELETROS,837606.2082462121
383845,118.398,3.7803888688863716,114.45,123.9,10,7.98,3.19,"PORCEL.A 80X80 POL.ALPHA BG RT2,53M2",C - PISOS E REVESTIMENTOS,97974.05772000001
434905,39.50863636363636,0.9497607354199545,36.645,39.795,11,7.97,2.4,JOGO CAIU PERDEU 54PC           7460,"L - INFANTIL, LAZER E PETS",50480.115
469263,672.6777272727272,21.619566989608764,628.95,682.395,11,7.95,3.21,BALCAO COZ.1.20 3P/1G   CAS/OFF 1705,O - MOVEIS,69262.935
473195,26.775,0.7341661937191067,26.145,28.245,10,7.84,2.74,PAINEL LED EMB. 18W BR QUAD.    MBIV,I - ILUMINACAO,574123.989303928
435979,26.908636363636365,1.0595024561299782,26.145,28.245,11,7.8,3.94,PROTETOR P/TRAV. 050X070 IMPERM. RIV,"K - CAMA, MESA E BANHO",82028.576
475208,740.145,17.412280149365845,734.895,792.645,11,7.8,2.35,APARADOR SALA 1.36 ALDO      AMD/OFF,O - MOVEIS,146232.76499999998
466823,67.47681818181819,1.6450338487813445,62.895,68.145,11,7.78,2.44,TOALHA BNH COSMOPOLITAN MARINHO 2111,"K - CAMA, MESA E BANHO",45664.29
469814,2588.5459090909094,61.28458496303058,2466.45,2666.895,11,7.74,2.37,"MOTOSERRA GAS.2,0KW MS230 S40CM 5076",M - MAQUINAS E MOTORES,169274.238
408800,54.30409090909091,1.4713630044652766,52.395,56.595,11,7.73,2.71,ORGANIZADOR 42X20 P/ARMARIO     0078,B - UTILIDADES DOMESTICAS,127673.21
440872,135.76500000000001,2.9304009964508286,132.3,142.8,10,7.73,2.16,"REVEST.A 45X90 FORME BIANCO   2,00M2",C - PISOS E REVESTIMENTOS,46367.16
446684,1099.7986363636364,33.57902925122382,1080.45,1165.395,11,7.72,3.05,MESA 1.20X0.78 RET. IPE          OFF,O - MOVEIS,74114.45999999999
479541,123.75562500000001,3.3782026471187323,115.395,124.95,8,7.72,2.73,"PORCEL.A 90X90 ESM.STRA.GF EXT2,40M2",C - PISOS E REVESTIMENTOS,153454.1904
473749,81.795,3.253306010814229,77.595,83.895,6,7.7,3.98,"PORCEL.A 19,5X91,2ESM.TANZ.AC 1,07M2",C - PISOS E REVESTIMENTOS,92891.04741000001
457807,3567.728181818182,83.53644890922543,3463.95,3737.895,11,7.68,2.34,COND.PORT. 10000 REM D6NNA1A    M220,D - ELETROS,873300.3300000001
399350,54.781363636363636,1.3356816441598138,52.395,56.595,11,7.67,2.44,ORGANIZADOR 42X20 P/ARMARIO     0074,B - UTILIDADES DOMESTICAS,217768.8475
475211,938.4040909090909,21.52791000285232,873.495,944.895,11,7.61,2.29,BUFFET 1.59X0.45 2P ALDO     AMD/OFF,O - MOVEIS,206172.54
462136,1116.6272727272726,24.780505580358522,1048.95,1133.895,11,7.61,2.22,ESMERILHA.ANG 5 700W GWS 180-LI  BIV,F - FERRAMENTAS,45480.498
467349,151.9540909090909,3.601306581077068,146.895,158.445,11,7.6,2.37,ARARA ROUPEIRO MET. 1.58     PT 0012,O - MOVEIS,78388.9155
382119,483.462,16.13163630881878,466.2,502.95,10,7.6,3.34,"SUV.SC CLASSICA     FC 16,0L BASE B2",S - TINTAS E QUIMICOS,108021.081
319871,399.70349999999996,14.190076550181127,387.45,417.795,10,7.59,3.55,DUCHA ND BR BLINDADA  6500W 652 M220,U - METAIS E ACESSORIOS,724266.7910967366
479535,97.22999999999999,2.621497663550365,94.395,101.745,10,7.56,2.7,"PORCEL.A 80X80 ESM.NICE BG.EXT2,60M2",C - PISOS E REVESTIMENTOS,285605.2836
479621,139.395,5.1234753829798,136.395,146.895,7,7.53,3.68,"REVEST.A 7X26 KHALI GRAFIT.MES1,01M2",C - PISOS E REVESTIMENTOS,79082.1213
301252,236.64899999999997,7.540660448528366,229.95,247.695,10,7.5,3.19,DUCHA FIT   EL. BR    6800W 657 M220,U - METAIS E ACESSORIOS,219859.1605
480820,3362.8349999999996,76.41651562326035,3328.5,3580.395,11,7.49,2.27,COND.SPLIT 12000 COND.S3UW12 Q/F 190,D - ELETROS,187758.3715
480819,2545.935,58.12206689373676,2518.95,2708.895,11,7.46,2.28,COND.SPLIT 12000 EVAP.S3NW12 Q/F 190,D - ELETROS,141621.2875
346395,2953.9554545454544,88.32612799886986,2813.895,3034.395,11,7.46,2.99,FORNO GAS  78L EMB.  COA84BR PR M220,D - ELETROS,276745.5005
487586,2537.1722727272727,56.95398543401666,2520.0,2708.895,11,7.45,2.24,COND.SPLIT 12000 COND.GWC12  INV.208,D - ELETROS,952697.3740987763
459751,1726.0663636363636,50.139079722852394,1668.45,1795.395,11,7.35,2.9,COOKTOP 2B ELET. VITR  73474 PT 220V,D - ELETROS,79370.7705
451799,1433.6222727272727,30.200466582789442,1406.895,1511.895,11,7.32,2.11,MESA SALA 1.60X0.80 C/VD     NAT/OFF,O - MOVEIS,93142.77
429204,2167.7631818181817,37.012530464204005,2098.95,2257.395,11,7.31,1.71,FOGAO PISO 5B TOP GLASS      BR MBIV,D - ELETROS,912769.473
466539,434.21318181818174,16.450338487813447,419.895,451.395,11,7.25,3.79,VENT.COL.40CM 3V        VF4C PT M220,D - ELETROS,1814848.3132539932
480982,132.5835,4.615503493661336,125.895,135.45,10,7.21,3.48,"PORCEL.A 100X100 EPO. AVEN.BRU2,00M2",C - PISOS E REVESTIMENTOS,641873.8200000001
419816,189.651,3.4191972742151067,182.595,196.245,10,7.2,1.8,TORNEIRA PIA COZ. HYDRAMOT. 1167  VM,U - METAIS E ACESSORIOS,80220.0
440064,115.27950000000001,2.6231093191096706,114.45,122.745,10,7.2,2.28,"REVEST.A 45X90 FOLHAS NUDE    2,00M2",C - PISOS E REVESTIMENTOS,238503.44700000001
485162,115.635,3.13521530361154,114.45,122.745,7,7.17,2.71,"PORCEL.A 100X100 ESM.MUN.MF AC2,00M2",C - PISOS E REVESTIMENTOS,328290.732
468884,338.0904545454545,7.281498971553005,335.895,360.045,11,7.14,2.15,ARMARIO AEREO 1.20 3P        FR/OFF,O - MOVEIS,268041.599
446069,310.49666666666667,8.179804016600887,293.895,315.945,9,7.1,2.63,"PORCEL.A 90X180 EPO.CALA.ORO  3,20M2",C - PISOS E REVESTIMENTOS,112174.608
466540,445.66772727272723,12.742377400555277,419.895,451.395,11,7.07,2.86,VENT.COL.40CM 3V        VF4C PT M127,D - ELETROS,798011.7510830857
461358,148.80409090909092,4.247459133518424,146.895,157.395,11,7.06,2.85,COLCHA CASAL+P.TRAV 3PC JASMINE   CQ,"K - CAMA, MESA E BANHO",68103.3255
461378,148.80409090909092,4.247459133518424,146.895,157.395,11,7.06,2.85,COLCHA CASAL+P.TRAV 3PC JASMINE VD.O,"K - CAMA, MESA E BANHO",85390.872
403649,74.73136363636364,1.9412741832480704,73.395,78.645,11,7.03,2.6,FRIGIDEIRA ANTIAD.20CM FRANCESA 4928,B - UTILIDADES DOMESTICAS,53757.90000000001
475576,74.82681818181817,2.452271674108798,73.395,78.645,11,7.02,3.28,MANTA INF. 150X200 SHINE       SORT1,"L - INFANTIL, LAZER E PETS",70573.49250000001
487585,1360.905,32.046130733678275,1342.95,1438.395,11,7.01,2.35,COND.SPLIT 12000 EVAP.GWC12  INV.208,D - ELETROS,507227.5343301865
461383,149.75863636363636,4.9045433482175955,146.895,157.395,11,7.01,3.27,COLCHA CASAL+P.TRAV 3PC JASMINE AZ.C,"K - CAMA, MESA E BANHO",42638.61
463944,4533.642272727273,90.94515903454237,4303.95,4619.895,11,6.97,2.01,LAV.ROUPA 11KG WK-02         BR M220,D - ELETROS,317544.24450000003
473254,60.69954545454546,1.9618173392870397,58.695,62.895,11,6.92,3.23,PRATO BOLO VID.C/PE 25CM       0216,B - UTILIDADES DOMESTICAS,68148.0975
325932,152.25,5.422176684690385,145.95,156.45,10,6.9,3.56,"PORCEL.A 90X90ESM.MONT BLAN.AC1,63M2",C - PISOS E REVESTIMENTOS,64148.50900500001
467965,3047.7586363636365,72.45622502901001,2960.895,3170.895,11,6.89,2.38,COND.SPLIT 12000 COND.38AGVC INV.158,D - ELETROS,1714187.0494603168
466996,76.25863636363636,2.741723081302243,73.395,78.645,11,6.88,3.6,LENCOL CASAL C/ELAS MALHA BASIC   VD,"K - CAMA, MESA E BANHO",42047.25
403655,182.35636363636362,5.073595416915448,177.45,189.945,11,6.85,2.78,FRIGIDEIRA ANTIAD.24 FUNDA    304934,B - UTILIDADES DOMESTICAS,42347.130000000005
347351,461.1027272727273,12.051728167287136,439.95,471.45,11,6.83,2.61,DUCHA FIT BLINDADA EL.BR  6500W M220,U - METAIS E ACESSORIOS,399617.401
467800,1095.7227272727273,22.47767073827226,1027.95,1102.5,11,6.8,2.05,COND.SPLIT 9000 EVAP.45HJFI INV. 146,D - ELETROS,690351.4555141223
402011,4641.945,86.30533746530402,4387.95,4702.95,11,6.79,1.86,REFRIG. 2P 340L FF    BR  CRM39 M127,D - ELETROS,376011.4155
442523,170.73,5.579180047282924,162.645,174.195,10,6.77,3.27,"PORCEL.A 60X120 ESM.IRON EXT  1,44M2",C - PISOS E REVESTIMENTOS,316415.78640000004
460282,4367.207727272727,127.48650454780808,4198.95,4493.895,11,6.75,2.92,LAV.ROUPA 17KG BWK17ABANA  BR M127V,D - ELETROS,54009.175500000005
461396,155.4859090909091,4.247459133518427,146.895,157.395,11,6.75,2.73,COLCHA CASAL+P.TRAV 3PC JASMINE   GF,"K - CAMA, MESA E BANHO",70980.21
403647,310.12227272727273,7.36668560603626,301.35,322.245,11,6.74,2.38,PANELA PRESSAO ANTIAD.4.5L   CZ 6776,B - UTILIDADES DOMESTICAS,580358.10051256
458441,1558.6772727272728,50.64639628658867,1522.395,1627.395,11,6.74,3.25,COND.SPLIT 9000 COND.VUFE09      125,D - ELETROS,89582.85
471841,125.13136363636363,2.5326952944532115,117.495,125.895,11,6.71,2.02,TAPETE BANH. 43X61 DECK      CZ 0101,U - METAIS E ACESSORIOS,193292.89
456594,15.75,0.33203915431768,15.645,16.695,10,6.67,2.11,REVITALIZADOR PLS INT. VINTEX   200G,A - AUTOMOTIVO,82327.035
480240,427.35,10.998969269890697,418.845,447.195,11,6.63,2.57,FRIGIDEIRA IX.28CM C/IND.       6725,B - UTILIDADES DOMESTICAS,52874.094000000005
456171,125.41772727272728,2.2866693722927702,123.9,132.195,11,6.61,1.82,CUSCUZEIRA ANTIAD.18CM     PT 031203,B - UTILIDADES DOMESTICAS,58017.225
46050,319.809,9.452955093514412,313.95,334.95,10,6.57,2.96,ESMERILHA.ANG 4.1/2 820W   G720 M220,F - FERRAMENTAS,825951.02775
459552,1135.5463636363636,23.798712264627735,1101.45,1175.895,11,6.56,2.1,COND.SPLIT 9000 EVAP. GWC09  INV.131,D - ELETROS,168156.98815000002
178954,162.477,4.440781462760804,156.345,166.95,10,6.53,2.73,"PORCEL.A 60X60 POL.BIANCO PLS 1,44M2",C - PISOS E REVESTIMENTOS,281902.40568
336767,627.1745454545454,19.235957274664706,607.95,648.795,11,6.51,3.07,CUBA LOC.APOIO C/MESA Q35 138067BR01,W - LOUCAS E PIAS,110332.32
445389,162.8235,5.335416806585961,156.345,166.95,10,6.51,3.28,"PORCEL.A 90X90 POL.MATER.PETRO1,62M2",C - PISOS E REVESTIMENTOS,197452.96452
489642,9429.677727272727,165.49928905230448,9270.45,9880.395,11,6.47,1.76,TV LED 75 UHD SMT 4K        75UT8050,R - ELETRONICOS,971999.5635
247072,862.2695454545454,19.582961912660895,838.95,894.495,11,6.44,2.27,CUBA LOC.APOIO S/MESA R3 173085 BR01,W - LOUCAS E PIAS,45278.205
481706,6562.919999999999,125.08285583963949,6466.95,6887.895,11,6.41,1.91,TV LED 55 UHD SMT 4K  QLED QN55LS03D,R - ELETRONICOS,240426.42750000002
399348,49.34045454545455,1.1929908938157379,47.145,50.295,11,6.38,2.42,ORGANIZADOR 32X20 P/ARMARIO     0075,B - UTILIDADES DOMESTICAS,205235.2575
450826,82.94045454545454,2.1237295667592115,78.645,83.895,11,6.33,2.56,TOALHA BANHAO RAVENNA        RS 3364,"K - CAMA, MESA E BANHO",43623.615000000005
319809,263.92227272727274,5.672209165588114,261.45,278.145,11,6.33,2.15,DUCHA FIT   EL. PT    6800W 682 M220,U - METAIS E ACESSORIOS,101853.255
423961,99.54954545454544,2.5484754801110556,94.395,100.695,11,6.33,2.56,PORTA-TEMPERO VID.07PC      VDA06037,B - UTILIDADES DOMESTICAS,49525.150499999996
429183,319.87772727272727,8.645188073037044,314.895,334.95,11,6.27,2.7,CORTINA 360X250 PTK.LISA SLIM   TPCZ,V - DECORACAO,55940.955
463303,6728.83909090909,173.87997348484666,6498.45,6919.395,11,6.26,2.58,COIFA 90CM ILH. TOUCH 90CIV  PT M220,D - ELETROS,147271.95
366231,603.5590909090909,11.952193693665965,576.45,614.145,11,6.25,1.98,MESA ESCR.1.37X1.38 2G         BR/AM,O - MOVEIS,123718.203
419718,1364.5513636363637,30.067537568855617,1321.95,1406.895,11,6.23,2.2,FORNO MICR.34L 1500W MEO44   BR M220,D - ELETROS,304538.24100000004
459102,84.37227272727272,1.5829345590332584,83.895,89.145,11,6.22,1.88,TOALHA JG 2PC FLORE. CINTA MAR MEDIT,"K - CAMA, MESA E BANHO",82034.0265
459105,84.37227272727272,1.5829345590332584,83.895,89.145,11,6.22,1.88,TOALHA JG 2PC FLORE. CINTA ROSA ROMA,"K - CAMA, MESA E BANHO",71966.391
475536,84.84954545454545,2.123729566759212,83.895,89.145,11,6.19,2.5,TOALHA JG 2PC FLORE. CINTA        CZ,"K - CAMA, MESA E BANHO",45723.321
464039,1544.530909090909,40.63163058616902,1510.95,1606.395,11,6.18,2.63,FRIGOBAR 67L MDRD108FGA011   BR M127,D - ELETROS,70358.05350000001
459053,202.0581818181818,5.284801922838391,198.45,210.945,11,6.18,2.62,"PERFIL EMB.BR 3,0M  FIUU     14X11MM",I - ILUMINACAO,71579.235
