CODIGO,DESCRICAO,NIVEL_1,demanda_projetada_2026,vendido_24_meses,venda_media_anual_historica,crescimento_pct_vs_media_historica,venda_media_diaria_2026,estoque_seguranca_30d,estoque_inicial_total_referencia,sugestao_compra_2026
418899,"PORCEL.A 59X59 EPO.PLACE      1,39M2",C - PISOS E REVESTIMENTOS,18.21950780717214,442.02,221.01,-91.8,0.04991645974567709,1.4974937923703129,468.43,20.0
482633,PAINEL TV 1.20 C/NICHO DEMADERO  OFF,O - MOVEIS,18.21882759146267,41.0,20.5,-11.1,0.04991459614099362,1.4974378842298086,0.0,20.0
447235,LUSTRE MET.      PA-02  6LP  DO 5078,I - ILUMINACAO,18.1897077518486,570.0,285.0,-93.6,0.04983481575848932,1.4950444727546794,104.0,20.0
458827,PASSADEIRA 45X140 C/FRANJA       MUS,V - DECORACAO,18.04309657276302,360.0,180.0,-90.0,0.04943314129524115,1.4829942388572346,53.0,20.0
403425,"FONTE P/LED 12V 5,0 A 60W IP20  MBIV",I - ILUMINACAO,17.96296020239707,364.0,182.0,-90.1,0.04921358959560841,1.4764076878682524,181.0,19.0
469138,FOGAO PISO 5B          FE5DP PT M127,D - ELETROS,17.9552520760459,49.0,24.5,-26.7,0.04919247144122164,1.4757741432366491,35.0,19.0
472152,TIGELA CER.500ML          MAR 115503,B - UTILIDADES DOMESTICAS,17.712414886216347,1902.0,951.0,-98.1,0.048527164071825606,1.4558149221547683,1834.0,19.0
463717,CAPACETE  P/MOT. RAZOR SOL.    PT 62,A - AUTOMOTIVO,17.67989918191011,23.0,11.5,53.7,0.04843807995043865,1.4531423985131595,3.0,19.0
80043,FOGAO INDL.2B            PE AP VAP2P,N - INDUSTRIAL E NEGOCIOS,17.66034519234921,40.0,20.0,-11.7,0.04838450737629921,1.4515352212889763,4.0,19.0
202149,CUBA LOC.APOIO 35CM RED.R1      PT02,W - LOUCAS E PIAS,17.60184591681551,101.0,50.5,-65.1,0.048224235388535645,1.4467270616560695,27.0,19.0
119190,FOGAO INDL.1B PE   30 AP       VAP1P,N - INDUSTRIAL E NEGOCIOS,17.599468934847376,28.0,14.0,25.7,0.04821772310917089,1.4465316932751267,8.0,19.0
372235,RALO PLS PISO LINEAR SIF. OCUL. 70CM,H - TUBOS E CONEXOES,17.580016113005847,100.0,50.0,-64.8,0.04816442770686533,1.44493283120596,47.0,19.0
470566,PLAFON LED 3EM1 55W BR LSE-001B 5826,I - ILUMINACAO,17.442284092876015,283.0,141.5,-87.7,0.04778707970650963,1.433612391195289,39.0,19.0
232092,CHAPA CHURRASQUEIRA GAS 100CM   C100,N - INDUSTRIAL E NEGOCIOS,17.430305362462764,39.0,19.5,-10.6,0.04775426126702127,1.432627838010638,6.0,19.0
466741,GUARDANAPO TEC.04UN         BR 48302,B - UTILIDADES DOMESTICAS,17.38735120198077,1561.0,780.5,-97.8,0.04763657863556375,1.4290973590669127,1882.0,19.0
480406,LUSTRE LED 135W AM   PT LP-900P 6121,I - ILUMINACAO,17.31385469215516,48.0,24.0,-27.9,0.047435218334671674,1.4230565500401502,0.0,19.0
437801,"CLIP PISO NIVELADOR 1,0MM SM   100UN",Q - BASICOS CONSTRUCAO,17.291394652000736,252.0,126.0,-86.3,0.04737368397808421,1.4212105193425264,282.0,19.0
366457,CUBA LOC.SOB/EMB.39X31 RET.     BR01,W - LOUCAS E PIAS,17.2502799157928,414.0,207.0,-91.7,0.047261040865185754,1.4178312259555725,100.0,19.0
251583,"LIQUID.INDL 1,5L AL.ROT.     LT M220",N - INDUSTRIAL E NEGOCIOS,17.121752515003678,58.0,29.0,-41.0,0.04690891100001007,1.4072673300003022,14.0,19.0
452086,LAV.ROUPA 15.0KG CWH15ABA    BR M127,D - ELETROS,17.11730677662942,37.0,18.5,-7.5,0.04689673089487512,1.4069019268462537,5.0,19.0
455219,REFRIG. 2P 260L DF     DC35A BR M127,D - ELETROS,17.08385018283057,22.0,11.0,55.3,0.046805068994056356,1.4041520698216907,11.0,18.0
481248,VASO DEC VID 22X10CM AMBA  56024-261,V - DECORACAO,17.07407740929949,86.0,43.0,-60.3,0.0467782942720534,1.403348828161602,0.0,18.0
423338,VENT.COL.50CM 3V        VD52 PT M220,D - ELETROS,17.055900121887056,26.0,13.0,31.2,0.046728493484622075,1.4018548045386623,2.0,18.0
453586,PROTETOR P/TRAV. 050X090 IMPERM.1100,"K - CAMA, MESA E BANHO",17.047820092052913,574.0,287.0,-94.1,0.04670635641658332,1.4011906924974997,107.0,18.0
232087,CHAPA CHURRASQUEIRA GAS  65CM    C65,N - INDUSTRIAL E NEGOCIOS,16.89038502223566,39.0,19.5,-13.4,0.046275027458179886,1.3882508237453965,7.0,18.0
465256,TOALHA MESA 078X078 LUNA       26998,"K - CAMA, MESA E BANHO",16.880888071396026,187.0,93.5,-81.9,0.04624900841478363,1.387470252443509,53.0,18.0
460562,XICARA CAFE CRIST.70ML C/P      2773,B - UTILIDADES DOMESTICAS,16.714291835034743,242.0,121.0,-86.2,0.0457925803699582,1.3737774110987462,176.0,18.0
454309,REFLETOR LED AL.30W          5540 BR,I - ILUMINACAO,16.67084650835663,1140.0,570.0,-97.1,0.045673552077689396,1.3702065623306818,265.0,18.0
189791,FOGAO INDL.1B DPL      BP C/PE E1D1P,N - INDUSTRIAL E NEGOCIOS,16.58998672337118,33.0,16.5,0.5,0.045452018420195014,1.3635605526058505,8.0,18.0
472109,PRATO RASO CER.24CM           090953,B - UTILIDADES DOMESTICAS,16.568559320267617,1956.0,978.0,-98.3,0.04539331320621265,1.3617993961863795,1970.0,18.0
467860,COLCHAO VISCO FIT         138X25X188,O - MOVEIS,16.488027621946117,64.0,32.0,-48.5,0.04517267841629073,1.355180352488722,0.0,18.0
464520,CUBA LOC.APOIO RED.    D1 MATE BLACK,W - LOUCAS E PIAS,16.40935337127527,70.0,35.0,-53.1,0.044957132524041835,1.348713975721255,26.0,18.0
274459,FRITADOR 2 CESTOS ELETR. FED20N M220,N - INDUSTRIAL E NEGOCIOS,16.399203402271063,22.0,11.0,49.1,0.04492932438978373,1.347879731693512,2.0,18.0
146361,"TINT.ACR.DELANIL    FC  3,6L B.GARAN",S - TINTAS E QUIMICOS,16.387990178608376,319.0,159.5,-89.7,0.04489860322906405,1.3469580968719215,35.0,18.0
480176,LIVRO SEGREDOS ESTRELA GUIA     8449,"L - INFANTIL, LAZER E PETS",16.335841432661976,442.0,221.0,-92.6,0.04475572995249857,1.342671898574957,0.0,18.0
429564,FRIGIDEIRA ANTIAD.FUNDA 24    305630,B - UTILIDADES DOMESTICAS,16.28695124076895,228.0,114.0,-85.7,0.044621784221284794,1.3386535266385438,60.0,18.0
260323,"TINT.ESM.DIAL.B.AGUA BR 3,6L  TABACO",S - TINTAS E QUIMICOS,16.226578138604367,788.0,394.0,-95.9,0.04445637846192977,1.3336913538578932,99.0,18.0
402876,"LIQUID.INDL 1,75L AL.ROT. SPL38 M220",N - INDUSTRIAL E NEGOCIOS,16.055377034670343,105.0,52.5,-69.4,0.04398733434156259,1.3196200302468777,10.0,17.0
486158,TV LED 98 UHD SMT 4K  UN98DU9000GXZD,R - ELETRONICOS,16.021054086245822,10.0,5.0,220.4,0.043893298866426914,1.3167989659928074,0.0,17.0
330462,VITRINE VER 1P 501L REFRIG. VCFVM220,N - INDUSTRIAL E NEGOCIOS,15.990517788523823,39.0,19.5,-18.0,0.0438096377767776,1.314289133303328,7.0,17.0
165658,LUVA REDUCAO ROSCA           1 X 3/4,H - TUBOS E CONEXOES,15.986372872859416,152.0,76.0,-79.0,0.04379828184345046,1.3139484553035137,52.0,17.0
41038,TANQUE S/FIXACAO 65X56 GG  5126 BR01,W - LOUCAS E PIAS,15.970758063766349,56.0,28.0,-43.0,0.04375550154456534,1.3126650463369602,20.0,17.0
474700,PLAFON LED RED.   23W BR CIRCLE 220V,I - ILUMINACAO,15.948186713293525,568.0,284.0,-94.4,0.04369366222820144,1.310809866846043,0.0,17.0
459256,CURVA 90 LISA CONDULETE  3/4 ELECTR.,E - MATERIAIS ELETRICOS,15.862015574798221,1917.0,958.5,-98.3,0.0434575769172554,1.303727307517662,233.0,17.0
467964,COND.SPLIT 12000 EVAP.42AGVC INV.158,D - ELETROS,15.801042280617194,846.0,423.0,-96.3,0.04329052679621149,1.2987158038863447,32.0,17.0
474649,JARRA PLS 1.8L C/TP         BG UZ158,B - UTILIDADES DOMESTICAS,15.77257883962003,133.0,66.5,-76.3,0.04321254476608227,1.2963763429824682,0.0,17.0
472178,XICARA CHA CER.200ML C/P      090959,B - UTILIDADES DOMESTICAS,15.560468225942184,1999.0,999.5,-98.4,0.042631419797101874,1.2789425939130563,264.0,17.0
407221,GRILL AUT.MULTI      OGRL210 IX M127,D - ELETROS,15.55307728934823,30.0,15.0,3.7,0.04261117065574858,1.2783351196724573,11.0,17.0
467965,COND.SPLIT 12000 COND.38AGVC INV.158,D - ELETROS,15.520391566890941,847.0,423.5,-96.3,0.042521620731208055,1.2756486219362417,32.0,17.0
463938,FRIGOBAR 124L MRC12B2        BR M127,D - ELETROS,15.519481563327066,48.0,24.0,-35.3,0.04251912757075908,1.2755738271227726,24.0,17.0
460985,"CER.A 54X54 CASPER MRE HD     2,62M2",C - PISOS E REVESTIMENTOS,15.402044164252667,5677.54,2838.77,-99.5,0.04219738127192511,1.2659214381577535,2040.98,17.0
168090,"REVEST.A 30X90 ANTARTIDA RT   1,07M2",C - PISOS E REVESTIMENTOS,15.314325227949743,59.92,29.96,-48.9,0.04195705541904039,1.2587116625712118,78.11,17.0
399361,SUPORTE TACA SUSPENSO FIXO   BR 0004,B - UTILIDADES DOMESTICAS,15.272523885729127,94.0,47.0,-67.5,0.04184253119377843,1.255275935813353,28.0,17.0
298735,TACHO P/FRITURA ELET.7L  TH1702 M220,N - INDUSTRIAL E NEGOCIOS,15.179973446742371,30.0,15.0,1.2,0.04158896834723937,1.2476690504171812,7.0,16.0
310796,PLACA 4X4 BIANCO     LNA4826BIF LLIG,E - MATERIAIS ELETRICOS,15.17988878489268,145.0,72.5,-79.1,0.041588736396966246,1.2476620919089874,78.0,16.0
426271,"REVEST.A 30X90 WHITE HIGHW.MAT1,07M2",C - PISOS E REVESTIMENTOS,15.173892705154746,56.71000000000001,28.355000000000004,-46.5,0.041572308781245876,1.2471692634373763,79.18,16.0
477955,QUEIJEIRA VID.C/T 20CM       QJRA007,B - UTILIDADES DOMESTICAS,15.139433179887233,495.0,247.5,-93.9,0.041477899122978716,1.2443369736893615,0.0,16.0
454528,CAPA P/CADEIRA MALHA ESTAMP.FLH 1148,V - DECORACAO,15.125488247304128,786.0,393.0,-96.2,0.04143969382823049,1.2431908148469146,475.0,16.0
55460,LAVAT.LOC.M.CARLO L81      GELO GE17,W - LOUCAS E PIAS,15.108672408869648,53.0,26.5,-43.0,0.04139362303799903,1.241808691139971,11.0,16.0
462743,COOKTOP GRELHA ELET. CK00002 IX MBIV,D - ELETROS,15.022304395865893,40.0,20.0,-24.9,0.04115699834483806,1.2347099503451417,39.0,16.0
466752,ARGOLA-GUARDANAPO METAL 4PC PR 56100,B - UTILIDADES DOMESTICAS,15.008262778857542,124.0,62.0,-75.8,0.04111852816125354,1.2335558448376063,132.0,16.0
451504,MESA SALA 1.30X0.78 AURORA    NT/OFF,O - MOVEIS,14.999131516453637,703.0,351.5,-95.7,0.04109351100398257,1.232805330119477,237.0,16.0
412046,FOGAO INDL.4B MIS FOR BP BR4BF    GF,N - INDUSTRIAL E NEGOCIOS,14.960743491213666,40.0,20.0,-25.2,0.040988338332092235,1.229650149962767,23.0,16.0
370330,DUCHA HIGI.AQUAJET EXACTA    CR 2195,U - METAIS E ACESSORIOS,14.912490319210702,88.0,44.0,-66.1,0.04085613786085124,1.2256841358255373,2.0,16.0
452087,PRATO RASO CER. 26CM RENASCENCA 4574,B - UTILIDADES DOMESTICAS,14.844306281812715,371.0,185.5,-92.0,0.040669332278938944,1.2200799683681682,412.0,16.0
165444,UNIAO SOLDAVEL                  60MM,H - TUBOS E CONEXOES,14.805358648655835,336.0,168.0,-91.2,0.04056262643467352,1.2168787930402054,232.0,16.0
407574,CESTA ORG. PLS 19X13CM        BR 822,B - UTILIDADES DOMESTICAS,14.49595916403103,1051.0,525.5,-97.2,0.039714956613783645,1.1914486984135093,337.0,16.0
388535,PORTA MAD.LISA 070X210WENGUE PREMIUM,"G - PORTAS, JANELAS E FECHADURAS",14.423717862431015,86.0,43.0,-66.5,0.03951703523953703,1.185511057186111,49.0,16.0
467559,TV LED 77 HDR SMT 4K OLED QN77S90CAG,R - ELETRONICOS,14.38815880390364,15.0,7.5,91.8,0.03941961316137983,1.1825883948413949,15.0,16.0
466794,TOALHA BANHAO AURA ROSE          589,"K - CAMA, MESA E BANHO",14.38266350902149,393.0,196.5,-92.7,0.03940455755896299,1.1821367267688896,127.0,16.0
298486,BACIA SNT.CITY PLUS       12030 PT02,W - LOUCAS E PIAS,14.241229105929705,17.0,8.5,67.5,0.03901706604364303,1.1705119813092908,8.0,15.0
247076,CUBA LOC.APOIO S/MESA QR3 173075BR01,W - LOUCAS E PIAS,14.22709212981718,66.0,33.0,-56.9,0.03897833460223885,1.1693500380671655,11.0,15.0
447057,SPOT EMB. PLS  PAR20  4L BR  RECUADO,I - ILUMINACAO,14.186319742900924,172.0,86.0,-83.5,0.03886662943260527,1.1659988829781582,48.0,15.0
451506,BANCO MDF 1.30                NT/OFF,O - MOVEIS,14.18478570620827,465.0,232.5,-93.9,0.03886242659235142,1.1658727977705428,154.0,15.0
346395,FORNO GAS  78L EMB.  COA84BR PR M220,D - ELETROS,14.150033799915303,116.0,58.0,-75.6,0.03876721589017891,1.1630164767053672,33.0,15.0
447498,EXTRATORA ASPIR.   4/20 CLASSIC  220,M - MAQUINAS E MOTORES,13.922349908284174,17.0,8.5,63.8,0.03814342440625801,1.1443027321877404,20.0,15.0
465979,PANELEIRO 70CM 2P/2G    BR/NT 500693,O - MOVEIS,13.897605524389226,34.0,17.0,-18.2,0.03807563157366911,1.1422689472100733,35.0,15.0
477126,TABUA CORTE PLS 30X20   SORT. 19495,B - UTILIDADES DOMESTICAS,13.463744272875756,865.0,432.5,-96.9,0.03688697061061851,1.1066091183185554,0.0,15.0
32394,BOMBA VIBRATORIA ECCO           M220,M - MAQUINAS E MOTORES,13.445061391767052,98.0,49.0,-72.6,0.036835784634978226,1.1050735390493467,93.0,15.0
460870,TEXTURA GRAFIAT.RISC.PLS 25KG TRCOTA,S - TINTAS E QUIMICOS,13.39142660494613,43.0,21.5,-37.7,0.03668884001355104,1.1006652004065314,5.0,14.0
463064,COOKTOP 4B GAS VID.   62936  BR MBIV,D - ELETROS,13.307172405934152,48.0,24.0,-44.6,0.036458006591600416,1.0937401977480126,10.0,14.0
451868,PANELA JG AL/VD.07PC     VM 7301/402,B - UTILIDADES DOMESTICAS,13.291844611308408,81.0,40.5,-67.2,0.03641601263372166,1.09248037901165,82.0,14.0
472627,PAINEL TV 1.80 WALL LIMIT     OFF/NT,O - MOVEIS,13.194882835354896,93.0,46.5,-71.6,0.03615036393247917,1.084510917974375,65.0,14.0
430297,BALCAO COZ.1.20 1P/4G  FRJ/GRF 500343,O - MOVEIS,13.056154560964458,94.0,47.0,-72.2,0.03577028646839578,1.0731085940518734,19.0,14.0
471711,PANELA JG AL/CER.05PC FENDI 4812/102,B - UTILIDADES DOMESTICAS,13.029489520273739,60.0,30.0,-56.6,0.0356972315623938,1.070916946871814,52.0,14.0
425996,BACIA SNT.P/ACOPL.FIT             BR,W - LOUCAS E PIAS,13.004873656038946,22.0,11.0,18.2,0.03562979083846286,1.068893725153886,37.0,14.0
374676,PERSIANA ROLO 160X170  ZEBRA PL B109,V - DECORACAO,12.976486543578453,380.0,190.0,-93.2,0.0355520179276122,1.066560537828366,13.0,14.0
454603,BACIA PLS 19.5L              RS 3079,B - UTILIDADES DOMESTICAS,12.974908525622668,1950.0,975.0,-98.7,0.03554769459074704,1.0664308377224112,148.0,14.0
303532,JOGO PEQUENO EMPRESARIO         2796,"L - INFANTIL, LAZER E PETS",12.960425460798264,215.0,107.5,-87.9,0.035508014961091135,1.065240448832734,85.0,14.0
159342,PLUG FEMEA 2P   BR 10A        615803,E - MATERIAIS ELETRICOS,12.915399960843002,232.0,116.0,-88.9,0.03538465742696713,1.0615397228090138,205.0,14.0
447038,MESA PLS INF SOFIA                VM,"L - INFANTIL, LAZER E PETS",12.87315697408831,72.0,36.0,-64.2,0.0352689232166803,1.058067696500409,84.0,14.0
388534,PORTA MAD.LISA 060X210WENGUE PREMIUM,"G - PORTAS, JANELAS E FECHADURAS",12.804312338623811,36.0,18.0,-28.9,0.03508030777705154,1.0524092333115462,27.0,14.0
428840,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,12.788173155675665,70.8,35.4,-63.9,0.03503609083746757,1.0510827251240271,276.12,14.0
431549,BELICHE MDF 1.54X1.93 KIT C/PE    GR,O - MOVEIS,12.77281952317972,100.0,50.0,-74.5,0.034994026090903345,1.0498207827271004,23.0,14.0
479947,GARRAFA TERM.1L GATILHO    BR DL2100,B - UTILIDADES DOMESTICAS,12.768531224157528,361.0,180.5,-92.9,0.03498227732645898,1.0494683197937693,0.0,14.0
397587,PRATO RASO PORC.28CM BLANC  EA024787,B - UTILIDADES DOMESTICAS,12.666002998251512,322.0,161.0,-92.1,0.0347013780774014,1.0410413423220422,120.0,14.0
464240,PISO JACQUARD LOFT 60X50 CAMURCA 854,"K - CAMA, MESA E BANHO",12.61549725059101,289.0,144.5,-91.3,0.03456300616600277,1.0368901849800831,230.0,14.0
461662,CABIDE ROUPA AD.PLS.42CM 3PC BR 4007,B - UTILIDADES DOMESTICAS,12.58821027271555,995.0,497.5,-97.5,0.03448824732250835,1.0346474196752506,386.0,14.0
463008,CHUVEIRO MET.C/DESV.MANUAL   BL 1990,U - METAIS E ACESSORIOS,12.585953324161864,46.0,23.0,-45.3,0.034482063901813326,1.0344619170543998,38.0,14.0
416567,PINCEL COZINHA SILICONE 17CM AM 108C,B - UTILIDADES DOMESTICAS,12.520106443349736,647.0,323.5,-96.1,0.03430166148862941,1.0290498446588823,800.0,14.0
353719,TAPETE BANH.PLS 61X36CM J-6136 AZ,U - METAIS E ACESSORIOS,12.50613806463886,1089.0,544.5,-97.7,0.03426339195791468,1.0279017587374404,1066.0,14.0
464517,CUBA LOC.APOIO C/MESA D3  MATE BLACK,W - LOUCAS E PIAS,12.414227027314183,58.0,29.0,-57.2,0.03401158089675119,1.0203474269025357,31.0,13.0
125596,CUBA LOC.APOIO 50X38 AGUA 61077 BR01,W - LOUCAS E PIAS,12.413743035309905,21.0,10.5,18.2,0.034010254891260014,1.0203076467378005,16.0,13.0
107756,FOGAO INDL.3B            PE AP VAP3P,N - INDUSTRIAL E NEGOCIOS,12.30172596174604,48.0,24.0,-48.7,0.03370335879930422,1.0111007639791267,9.0,13.0
200138,CX.ACOPL UNIVER.CD00F DUA.EBANO EB95,W - LOUCAS E PIAS,12.025336264203293,78.0,39.0,-69.2,0.0329461267512419,0.988383802537257,20.0,13.0
479036,VITRINE VER 1P 284L CERVEJA INOXM220,N - INDUSTRIAL E NEGOCIOS,12.018964422952381,10.0,5.0,140.4,0.032928669651924335,0.9878600895577301,0.0,13.0
439373,COOKTOP 5B GAS       11479   PT M220,D - ELETROS,11.809995238472954,38.0,19.0,-37.8,0.03235615133828207,0.9706845401484621,13.0,13.0
463303,COIFA 90CM ILH. TOUCH 90CIV  PT M220,D - ELETROS,11.742942918652965,41.0,20.5,-42.7,0.03217244635247388,0.9651733905742164,40.0,13.0
454581,FOGAO INDL.6B MISTO BAIXA PRESSAO E6,N - INDUSTRIAL E NEGOCIOS,11.721889275074474,117.0,58.5,-80.0,0.03211476513719034,0.9634429541157101,30.0,13.0
466402,FITA LED 5M  IP20 12W/M  NE IR80 12V,I - ILUMINACAO,11.622863728522045,2517.0,1258.5,-99.1,0.03184346226992341,0.9553038680977024,1118.0,13.0
445760,CANECA CER.260ML SAFIRA        095454,B - UTILIDADES DOMESTICAS,11.56623199769193,619.0,309.5,-96.3,0.031688306842991586,0.9506492052897476,642.0,13.0
221711,CUBA LOC.APOIO C/MESA Q6  173068PT02,W - LOUCAS E PIAS,11.522415444179545,42.0,21.0,-45.1,0.03156826149090286,0.9470478447270858,4.0,12.0
274457,FRITADOR 1 CESTO ELETR.   FE10N M220,N - INDUSTRIAL E NEGOCIOS,11.519628254393162,18.0,9.0,28.0,0.03156062535450181,0.9468187606350543,5.0,12.0
477558,VASO DEC VID 30CM BARRICA LJ 0880600,V - DECORACAO,11.50896256781125,146.0,73.0,-84.2,0.03153140429537329,0.9459421288611987,0.0,12.0
464521,CUBA LOC.APOIO RED.    D1       BEGE,W - LOUCAS E PIAS,11.473678883790088,82.0,41.0,-72.0,0.03143473666791805,0.9430421000375415,20.0,12.0
348310,BALANCA ELET.300KG PLATAF. IX   2169,N - INDUSTRIAL E NEGOCIOS,11.470889534130645,35.0,17.5,-34.5,0.031427094614056565,0.9428128384216969,14.0,12.0
341628,FORNO INDL. GAS ROMA      IX FIRI110,N - INDUSTRIAL E NEGOCIOS,11.460079659772896,24.0,12.0,-4.5,0.03139747851992574,0.9419243555977722,7.0,12.0
189616,CUBA LOC.APOIO RET. L7300  GELO GE17,W - LOUCAS E PIAS,11.458089931664686,20.0,10.0,14.6,0.03139202721004024,0.9417608163012071,13.0,12.0
133332,FORNO INDL.AVULSO        EXTRA   F6I,N - INDUSTRIAL E NEGOCIOS,11.45059744829671,31.0,15.5,-26.1,0.031371499858347154,0.9411449957504147,18.0,12.0
461748,"LAMP.LED MINI E27 4,8W   BL  BR MBIV",I - ILUMINACAO,11.378628568079401,2255.0,1127.5,-99.0,0.031174324844053154,0.9352297453215946,616.0,12.0
301748,CERVEJEIRA 1P CZD12AT        TI M127,D - ELETROS,11.375655266336032,103.0,51.5,-77.9,0.031166178811879542,0.9349853643563862,81.0,12.0
202152,CUBA LOC.APOIO C/MESA Q1  173067PT02,W - LOUCAS E PIAS,11.261207722089766,32.0,16.0,-29.6,0.030852623896136345,0.9255787168840903,12.0,12.0
403650,FRIGIDEIRA ANTIAD.22CM FRANCESA 4929,B - UTILIDADES DOMESTICAS,11.235528256623349,833.0,416.5,-97.3,0.030782269196228354,0.9234680758868506,38.0,12.0
228382,CUBA LOC.APOIO 44X25 CURVE1 1730BR01,W - LOUCAS E PIAS,11.133040689064355,25.0,12.5,-10.9,0.030501481339902343,0.9150444401970703,12.0,12.0
218197,RODAPE NT  7CM 446RP/NA-01 2.40ML/PC,C - PISOS E REVESTIMENTOS,11.102510543611896,16.0,8.0,38.8,0.030417837105786015,0.9125351131735805,68.0,12.0
465828,LIQUID.INDL 10L  BAIXA ROT.LS10 MBIV,N - INDUSTRIAL E NEGOCIOS,11.070358468978023,27.0,13.5,-18.0,0.030329749230076777,0.9098924769023033,3.0,12.0
392971,COPO CHOPP VID.200ML 06PC       1972,B - UTILIDADES DOMESTICAS,11.067472813664473,193.0,96.5,-88.5,0.030321843325108146,0.9096552997532444,59.0,12.0
138854,FRITADOR AGUA/OLEO GAS   26L FAOAP30,N - INDUSTRIAL E NEGOCIOS,11.059548594620267,16.0,8.0,38.2,0.03030013313594594,0.9090039940783782,7.0,12.0
479286,LIXEIRA PDL PLS 12.0L       BR 40000,B - UTILIDADES DOMESTICAS,10.96928200368486,98.0,49.0,-77.6,0.030052827407355782,0.9015848222206735,0.0,12.0
458682,LENCOL JG SOLTE DPL SKATE FUN   0007,"K - CAMA, MESA E BANHO",10.919714377902313,71.0,35.5,-69.2,0.02991702569288305,0.8975107707864914,31.0,12.0
347466,FORNO INDL. GAS ROMA      IX FIRIV80,N - INDUSTRIAL E NEGOCIOS,10.820026553257634,22.0,11.0,-1.6,0.029643908365089407,0.8893172509526822,9.0,12.0
415709,LIXEIRA BASC.PLS 5.0L      CZ LX 655,B - UTILIDADES DOMESTICAS,10.800438151877218,431.0,215.5,-95.0,0.02959024151199238,0.8877072453597714,55.0,12.0
479027,VITRINE VER 1P 284L CERVEJA VCFBM220,N - INDUSTRIAL E NEGOCIOS,10.529110465869353,9.0,4.5,134.0,0.02884687798868316,0.8654063396604947,0.0,11.0
374297,ARMARIO AEREO1 PCLASS CANTO BR516444,O - MOVEIS,10.523536621941204,82.0,41.0,-74.3,0.02883160718340056,0.8649482155020168,18.0,11.0
464514,VITRINE VER 1P 522L    CCV355PV M220,N - INDUSTRIAL E NEGOCIOS,10.32069038469842,30.0,15.0,-31.2,0.028275864067666905,0.8482759220300071,3.0,11.0
304421,PORTA-TOAL. BAR 2040 C33 P.500MM  CR,U - METAIS E ACESSORIOS,10.264243320674334,111.0,55.5,-81.5,0.028121214577189954,0.8436364373156986,12.0,11.0
489644,TV LED 65 OLED SMT 4K       OLED65C4,R - ELETRONICOS,10.183947986654472,11.0,5.5,85.2,0.027901227360697185,0.8370368208209156,0.0,11.0
445899,SPOT LED TRILHO PT   9W      NE MBIV,I - ILUMINACAO,10.171231255116076,472.0,236.0,-95.7,0.027866387000318016,0.8359916100095405,71.0,11.0
421455,"REVEST.A 35X59 RVE35420       2,05M2",C - PISOS E REVESTIMENTOS,10.084465366417707,102.5,51.25,-80.3,0.02762867223676084,0.8288601671028252,112.74999999999999,11.0
209607,BACIA SNT.DUAL NEXO             BR01,W - LOUCAS E PIAS,10.078946480631684,30.0,15.0,-32.8,0.02761355200173064,0.8284065600519191,8.0,11.0
417598,BISNAGA PLS 210ML  ALCOOL GEL SR2326,B - UTILIDADES DOMESTICAS,10.075939015877227,260.0,130.0,-92.2,0.027605312372266374,0.8281593711679912,286.0,11.0
447380,PANELEIRO 70CM 3P/1G       OFW001521,O - MOVEIS,10.065235878046497,34.0,17.0,-40.8,0.027575988706976706,0.8272796612093012,49.0,11.0
453620,ESTANTE 0.76X0.81 MAD  4N      BR/NT,O - MOVEIS,10.057804158533646,38.0,19.0,-47.1,0.02755562783159903,0.8266688349479708,36.0,11.0
481580,COMODA 1.00X1.11 5G LUME          BR,O - MOVEIS,10.036333798779681,25.0,12.5,-19.7,0.02749680492816351,0.8249041478449053,0.0,11.0
423726,DEPURAD.4B 60CM        DE60X IX M220,D - ELETROS,9.92458853010475,83.0,41.5,-76.1,0.0271906535071363,0.815719605214089,40.0,11.0
434684,"TINT.ACR.PRO SAUDE  AC 18,0L BR.NEVE",S - TINTAS E QUIMICOS,9.881453167382704,87.0,43.5,-77.3,0.02707247443118549,0.8121742329355647,48.0,11.0
431328,"PORCEL.A 60X120 NAT.BLANC CARM1,43M2",C - PISOS E REVESTIMENTOS,9.844883578094478,200.2,100.1,-90.2,0.026972283775601312,0.8091685132680394,238.81,11.0
458946,LENCOL JG CASAL ESTAMPADOS     SORT.,"K - CAMA, MESA E BANHO",9.836862968650431,4047.0,2023.5,-99.5,0.026950309503151866,0.808509285094556,1413.0,11.0
427632,LUSTRE MAD.  JUST           VP92-NAT,I - ILUMINACAO,9.789592427690886,444.0,222.0,-95.6,0.02682080117175585,0.8046240351526756,248.0,11.0
463932,FRIGOBAR 45L MRCO6B1         BR M127,D - ELETROS,9.742942918652963,37.0,18.5,-47.3,0.02669299429767935,0.8007898289303805,20.0,11.0
445759,PRATO SMES.PORC.21CM OSTERIA  116398,B - UTILIDADES DOMESTICAS,9.72308187732223,248.0,124.0,-92.2,0.026638580485814328,0.7991574145744298,322.0,11.0
463805,SANDUICH.ELET.GRILL    SN-01 PT M127,D - ELETROS,9.65015876151139,146.0,73.0,-86.8,0.026438791127428467,0.793163733822854,0.0,10.0
374682,PERSIANA ROLO 160X170  ZEBRA MR E001,V - DECORACAO,9.518266190309449,188.0,94.0,-89.9,0.02607744161728616,0.7823232485185848,190.0,10.0
